Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
13	1	1	130	40	2	0	0.25	0	25	0	19.5	
13	1	1	9	41	2	0	0.4	0	400	0	200	
13	1	1	22	42	2	0	0.75	0	150	100	135	
13	1	1	117	43	2	0	0.4	0	200	0	116	
13	1	1	19	44	2	0	0.99	0	50	0	49	
13	1	1	125	45	2	0	0.1	0	25	0	10.5	
13	1	1	82	46	2	0	0.75	0	75	50	69.5	
13	1	1	102	47	2	0	0.1	0	75	0	16.5	
13	1	1	41	48	2	0	0.4	0	50	25	39.5	
13	1	1	111	49	2	0	0.5	0	75	0	52.5	
13	1	1	7	50	2	0	0.4	0	150	50	116	
13	1	1	101	51	2	0	0.95	0	75	50	72.5	
13	1	1	73	52	2	0	0.95	0	100	50	97	
13	1	1	144	53	2	0	0.9	0	400	0	360	
13	1	1	63	54	2	0	0.25	0	50	25	36.5	
13	1	1	30	55	2	0	0.4	0	100	0	70	
13	1	2	151	56	2	0	0.1	0	150	0	39	
13	1	2	45	57	2	0	0.01	0	150	0	15	
13	1	2	50	58	2	0	0.25	0	800	0	176	
13	1	2	15	59	2	0	0.05	0	150	100	121	
13	1	2	16	60	2	0	0.99	0	75	0	73.5	
13	1	2	8	61	2	0	0.4	0	100	50	85	
13	1	2	109	62	2	0	0.25	0	100	50	75	
13	1	2	11	63	2	0	0.6	0	50	0	37	
13	1	2	110	64	2	0	0.4	0	75	50	67.5	
13	1	2	143	65	2	0	0.01	0	200	0	12	
13	1	2	132	66	2	0	0.5	0	150	50	116	
13	1	2	3	67	2	0	0.1	0	100	0	26	
13	1	2	113	68	2	0	0.99	0	150	100	147	
13	1	2	142	69	2	0	0.1	0	75	50	59.5	
13	1	2	139	70	2	0	0.1	0	150	50	72	
13	1	2	65	71	2	0	0.9	0	100	50	95	
13	1	2	20	72	2	0	0.6	0	100	0	78	
13	1	2	140	73	2	0	0.95	0	150	50	144	
13	1	2	27	74	2	0	0.9	0	50	25	47.5	
13	1	2	157	75	2	0	0.01	0	200	100	106	
13	1	2	165	76	2	0	0.01	0	75	50	53.5	
13	1	2	26	77	2	0	0.6	0	75	50	67.5	
13	1	2	150	78	2	0	0.6	0	400	0	200	
13	1	2	128	79	2	0	0.99	0	150	0	147	
13	1	2	120	80	2	0	0.5	0	200	150	185	
13	1	2	52	81	2	0	0.25	0	200	0	68	
13	1	2	114	82	2	0	0.9	0	200	0	188	
13	1	2	48	83	2	0	0.1	0	400	0	72	
13	1	2	103	84	2	0	0.75	0	400	0	312	
13	1	2	58	85	2	0	0.1	0	150	100	115	
13	1	2	122	86	2	0	0.1	0	50	0	11	
13	1	2	162	87	2	0	0.9	0	200	150	189	
13	1	2	23	88	2	0	0.99	0	100	50	99	
13	1	2	96	89	2	0	0.4	0	25	0	17.5	
13	1	2	99	90	2	0	0.99	0	75	50	74.5	
13	1	2	86	91	2	0	0.5	0	200	0	116	
13	1	2	156	92	2	0	0.5	0	150	0	87	
13	1	2	107	93	2	0	0.75	0	75	0	58.5	
13	1	2	88	94	2	0	0.5	0	75	50	67.5	
13	1	2	46	95	2	0	0.75	0	25	0	21.5	
13	1	2	67	96	2	0	0.01	0	150	100	103	
13	1	2	118	97	2	0	0.9	0	150	100	147	
13	1	2	66	98	2	0	0.25	0	100	0	46	
13	1	2	152	99	2	0	0.5	0	25	0	17.5	
13	1	2	31	100	2	0	0.5	0	50	0	29	
13	1	2	115	101	2	0	0.4	0	800	0	400	
13	1	2	33	102	2	0	0.9	0	25	0	22.5	
13	1	2	69	103	2	0	0.6	0	200	150	185	
13	1	2	78	104	2	0	0.9	0	100	0	94	
13	1	2	72	105	2	0	0.95	0	200	0	188	
13	1	2	145	106	2	0	0.5	0	100	0	74	
13	1	2	146	107	2	0	0.5	0	50	25	41.5	
13	1	2	127	108	2	0	0.99	0	50	25	48.5	
13	1	2	54	109	2	0	0.9	0	75	0	70.5	
13	1	2	64	110	2	0	0.99	0	200	100	198	
13	1	3	35	111	2	0	0.01	0	150	50	56	
13	1	3	5	112	2	0	0.95	0	25	0	24.5	
13	1	3	53	113	2	0	0.25	0	200	150	171	
13	1	3	28	114	2	0	0.6	0	200	100	178	
13	1	3	153	115	2	0	0.1	0	200	100	122	
13	1	3	71	116	2	0	0.05	0	50	0	11	
13	1	3	56	117	2	0	0.6	0	75	0	52.5	
13	1	3	92	118	2	0	0.6	0	800	0	400	
13	1	3	70	119	2	0	0.99	0	100	0	98	
13	1	3	6	120	2	0	0.25	0	50	0	21	
13	1	3	87	121	2	0	0.4	0	50	0	33	
13	1	3	34	122	2	0	0.5	0	200	100	166	
13	1	3	163	123	2	0	0.5	0	800	0	432	
13	1	3	40	124	2	0	0.6	0	25	0	17.5	
13	1	3	42	125	2	0	0.05	0	50	25	30.5	
13	1	3	131	126	2	0	0.75	0	100	50	87	
13	1	3	94	127	2	0	0.75	0	200	100	186	
13	1	3	147	128	2	0	0.05	0	200	100	110	
13	1	3	129	129	2	0	0.4	0	200	100	150	
13	1	3	14	130	2	0	0.01	0	25	0	1.5	
13	1	3	10	131	2	0	0.99	0	800	0	784	
13	1	3	100	132	2	0	0.01	0	50	0	3	
13	1	3	97	133	2	0	0.1	0	200	0	28	
13	1	3	155	134	2	0	0.1	0	800	0	112	
13	1	3	90	135	2	0	0.05	0	75	0	7.5	
13	1	3	51	136	2	0	0.95	0	50	0	47	
13	1	3	126	137	2	0	0.25	0	200	100	134	
13	1	3	37	138	2	0	0.05	0	75	50	52.5	
13	1	3	112	139	2	0	0.1	0	50	25	26.5	
13	1	3	43	140	2	0	0.4	0	200	150	175	
13	1	3	32	141	2	0	0.01	0	100	0	2	
13	1	3	135	142	2	0	0.95	0	75	0	73.5	
13	1	3	161	143	2	0	0.05	0	200	0	12	
13	1	3	61	144	2	0	0.6	0	150	0	87	
13	1	3	160	145	2	0	0.9	0	200	100	194	
13	1	3	81	146	2	0	0.25	0	75	50	57.5	
13	1	3	80	147	2	0	0.95	0	150	100	145	
13	1	3	108	148	2	0	0.95	0	200	100	194	
13	1	3	85	149	2	0	0.25	0	150	50	84	
13	1	3	106	150	2	0	0.9	0	75	50	71.5	
13	1	3	13	151	2	0	0.01	0	50	25	26.5	
13	1	3	133	152	2	0	0.05	0	400	0	40	
13	1	3	49	153	2	0	0.75	0	150	50	128	
13	1	3	76	154	2	0	0.05	0	100	0	10	
13	1	3	77	155	2	0	0.9	0	150	0	135	
13	1	3	68	156	2	0	0.5	0	400	0	216	
13	1	3	121	157	2	0	0.6	0	150	50	120	
13	1	3	105	158	2	0	0.1	0	100	50	61	
13	1	3	124	159	2	0	0.75	0	200	0	156	
13	1	3	141	160	2	0	0.01	0	400	0	8	
13	1	3	79	161	2	0	0.6	0	100	50	85	
13	1	3	84	162	2	0	0.4	0	150	100	131	
13	1	3	159	163	2	0	0.95	0	50	25	48.5	
13	1	3	123	164	2	0	0.4	0	75	0	40.5	
13	1	3	164	165	2	0	0.05	0	200	150	153	
13	1	4	197	166	1	400	0.99	0.989387	0	0	0	
13	1	4	50	167	1	300	0.9	0.957118	0	0	0	
13	1	4	12	168	1	200	0.9	0.924438	0	0	0	
13	1	4	206	169	1	200	0.05	0.029786	0	0	0	
13	1	4	9	170	1	500	0.1	0.0699631	0	0	0	
13	1	4	58	171	1	600	0.4	0.509863	0	0	0	
13	1	4	192	172	1	600	0.99	0.978715	0	0	0	
13	1	4	36	173	1	300	0.6	0.506188	0	0	0	
13	1	4	186	174	1	400	0.75	0.570743	0	0	0	
13	1	4	19	175	1	300	0.6	0.506829	0	0	0	
13	1	4	109	176	1	500	0.05	0.036867	0	0	0	
13	1	4	80	177	1	600	0.99	0.986318	0	0	0	
13	1	4	322	178	1	600	0.05	0.0323203	0	0	0	
13	1	4	283	179	1	400	0.1	0.0997509	0	0	0	
13	1	4	172	180	1	200	0.5	0.507656	0	0	0	
13	1	4	79	181	1	400	0.05	0.0700692	0	0	0	
13	1	4	303	182	1	300	0.99	0.997229	0	0	0	
13	1	4	22	183	1	600	0.1	0.799032	0	0	0	
13	1	4	113	184	1	200	0.75	0.628333	0	0	0	
13	1	4	117	185	1	300	0.9	0.788692	0	0	0	
13	1	4	13	186	1	600	0.25	0.471402	0	0	0	
13	1	4	71	187	1	600	0.75	0.543468	0	0	0	
13	1	4	61	188	1	400	0.1	0.231989	0	0	0	
13	1	4	133	189	1	400	0.4	0.497236	0	0	0	
13	1	4	164	190	1	500	0.6	0.505281	0	0	0	
13	1	4	259	191	1	500	0.6	0.509889	0	0	0	
13	1	4	161	192	1	300	0.4	0.500716	0	0	0	
13	1	4	140	193	1	400	0.95	0.911514	0	0	0	
13	1	4	154	194	1	400	0.4	0.501234	0	0	0	
13	1	4	257	195	1	400	0.6	0.509527	0	0	0	
13	1	4	295	196	1	600	0.75	0.592079	0	0	0	
13	1	4	97	197	1	600	0.95	0.840116	0	0	0	
13	1	4	60	198	1	200	0.25	0.466046	0	0	0	
13	1	4	72	199	1	500	0.99	0.993133	0	0	0	
13	1	4	270	200	1	500	0.6	0.522508	0	0	0	
13	1	4	121	201	1	400	0.5	0.454454	0	0	0	
13	1	4	159	202	1	200	0.9	0.808776	0	0	0	
13	1	4	291	203	1	500	0.01	0.00519506	0	0	0	
13	1	4	138	204	1	300	0.4	0.489248	0	0	0	
13	1	4	128	205	1	400	0.6	0.5	0	0	0	
13	1	4	139	206	1	300	0.05	0.0391359	0	0	0	
13	1	4	150	207	1	500	0.25	0.489124	0	0	0	
13	1	4	21	208	1	400	0.05	0.0309227	0	0	0	
13	1	4	202	209	1	300	0.01	0.00974616	0	0	0	
13	1	4	265	210	1	200	0.95	0.984128	0	0	0	
13	1	4	216	211	1	400	0.9	0.973407	0	0	0	
13	1	4	190	212	1	400	0.01	0.0123689	0	0	0	
13	1	4	169	213	1	400	0.95	0.957383	0	0	0	
13	1	4	249	214	1	600	0.1	0.098225	0	0	0	
13	1	4	205	215	1	500	0.95	0.932885	0	0	0	
13	1	4	198	216	1	600	0.25	0.322131	0	0	0	
13	1	4	45	217	1	200	0.25	0.310795	0	0	0	
13	1	4	116	218	1	400	0.01	0.0385167	0	0	0	
13	1	4	29	219	1	400	0.1	0.0472386	0	0	0	
13	1	4	5	220	1	200	0.01	0.0071765	0	0	0	
13	1	4	274	221	1	600	0.6	0.493476	0	0	0	
13	1	4	143	222	1	400	0.05	0.0461815	0	0	0	
13	1	4	54	223	1	200	0.75	0.665472	0	0	0	
13	1	4	196	224	1	400	0.5	0.5	0	0	0	
13	1	4	268	225	1	500	0.25	0.37367	0	0	0	
13	1	4	287	226	1	200	0.99	0.995575	0	0	0	
13	1	4	301	227	1	200	0.4	0.5	0	0	0	
13	1	4	32	228	1	600	0.25	0.417828	0	0	0	
13	1	4	18	229	1	300	0.4	0.474184	0	0	0	
13	1	4	195	230	1	200	0.6	0.588899	0	0	0	
13	1	4	46	231	1	400	0.01	0.0295251	0	0	0	
13	1	4	53	232	1	400	0.01	0.0124264	0	0	0	
13	1	4	81	233	1	600	0.6	0.524741	0	0	0	
13	1	4	15	234	1	300	0.6	0.5	0	0	0	
13	1	4	14	235	1	600	0.6	0.5	0	0	0	
13	1	4	115	236	1	500	0.05	0.0975926	0	0	0	
13	1	4	24	237	1	400	0.99	0.98653	0	0	0	
13	1	4	157	238	1	500	0.05	0.0720639	0	0	0	
13	1	4	49	239	1	200	0.1	0.0765531	0	0	0	
13	1	4	44	240	1	300	0.99	0.972412	0	0	0	
13	1	4	286	241	1	300	0.1	0.0900472	0	0	0	
13	1	4	86	242	1	300	0.99	0.97856	0	0	0	
13	1	4	170	243	1	500	0.6	0.5	0	0	0	
13	1	4	290	244	1	300	0.5	0.5	0	0	0	
13	1	4	214	245	1	300	0.75	0.732093	0	0	0	
13	1	4	302	246	1	600	0.99	0.965455	0	0	0	
13	1	4	100	247	1	500	0.99	0.987454	0	0	0	
13	1	4	177	248	1	400	0.05	0.0484195	0	0	0	
13	1	4	51	249	1	600	0.05	0.033028	0	0	0	
13	1	4	110	250	1	400	0.25	0.383175	0	0	0	
13	1	4	215	251	1	300	0.25	0.368456	0	0	0	
13	1	4	227	252	1	300	0.4	0.44329	0	0	0	
13	1	4	104	253	1	200	0.75	0.692911	0	0	0	
13	1	4	173	254	1	600	0.01	0.0234968	0	0	0	
13	1	4	279	255	1	300	0.05	0.0116922	0	0	0	
13	1	4	41	256	1	200	0.25	0.0817588	0	0	0	
13	1	4	224	257	1	600	0.5	0.501274	0	0	0	
13	1	4	193	258	1	300	0.95	0.912018	0	0	0	
13	1	4	65	259	1	600	0.5	0.494701	0	0	0	
13	1	4	66	260	1	500	0.6	0.5	0	0	0	
13	1	4	251	261	1	200	0.99	0.995207	0	0	0	
13	1	4	300	262	1	300	0.01	0.0108651	0	0	0	
13	1	4	299	263	1	600	0.95	0.936676	0	0	0	
13	1	4	234	264	1	500	0.25	0.289729	0	0	0	
13	1	4	82	265	1	400	0.75	0.80786	0	0	0	
13	1	4	134	266	1	500	0.9	0.768444	0	0	0	
13	1	4	236	267	1	200	0.4	0.384453	0	0	0	
13	1	4	194	268	1	200	0.6	0.638815	0	0	0	
13	1	4	131	269	1	500	0.01	0.0125281	0	0	0	
13	1	4	212	270	1	400	0.9	0.887188	0	0	0	
13	1	4	30	271	1	300	0.1	0.134753	0	0	0	
13	1	4	304	272	1	600	0.9	0.848533	0	0	0	
13	1	4	264	273	1	200	0.05	0.0358763	0	0	0	
13	1	4	26	274	1	500	0.9	0.872062	0	0	0	
13	1	4	136	275	1	600	0.9	0.913801	0	0	0	
13	1	5	163	276	1	600	0.25	0.34134	0	0	0	
13	1	5	262	277	1	200	0.05	0.0665575	0	0	0	
13	1	5	151	278	1	400	0.4	0.5	0	0	0	
13	1	5	281	279	1	500	0.4	0.5	0	0	0	
13	1	5	179	280	1	400	0.9	0.822509	0	0	0	
13	1	5	25	281	1	200	0.01	0.0226299	0	0	0	
13	1	5	330	282	1	200	0.75	0.696246	0	0	0	
13	1	5	142	283	1	400	0.6	0.5	0	0	0	
13	1	5	148	284	1	200	0.01	0.0125414	0	0	0	
13	1	5	87	285	1	400	0.25	0.368615	0	0	0	
13	1	5	174	286	1	600	0.01	0.0132092	0	0	0	
13	1	5	165	287	1	400	0.99	0.983133	0	0	0	
13	1	5	175	288	1	500	0.05	0.0429705	0	0	0	
13	1	5	233	289	1	200	0.5	0.505878	0	0	0	
13	1	5	191	290	1	300	0.5	0.5	0	0	0	
13	1	5	8	291	1	300	0.25	0.42889	0	0	0	
13	1	5	162	292	1	400	0.75	0.662451	0	0	0	
13	1	5	235	293	1	200	0.01	0.0116745	0	0	0	
13	1	5	311	294	1	400	0.9	0.788506	0	0	0	
13	1	5	152	295	1	300	0.5	0.506179	0	0	0	
13	1	5	75	296	1	400	0.1	0.193573	0	0	0	
13	1	5	315	297	1	600	0.4	0.5	0	0	0	
13	1	5	178	298	1	600	0.1	0.104682	0	0	0	
13	1	5	23	299	1	400	0.95	0.921417	0	0	0	
13	1	5	89	300	1	500	0.5	0.5	0	0	0	
13	1	5	34	301	1	200	0.75	0.550858	0	0	0	
13	1	5	77	302	1	400	0.6	0.500456	0	0	0	
13	1	5	103	303	1	600	0.6	0.5	0	0	0	
13	1	5	243	304	1	200	0.95	0.911364	0	0	0	
13	1	5	308	305	1	500	0.75	0.598156	0	0	0	
13	1	5	95	306	1	200	0.95	0.923805	0	0	0	
13	1	5	160	307	1	500	0.1	0.101608	0	0	0	
13	1	5	181	308	1	300	0.01	0.00626981	0	0	0	
13	1	5	329	309	1	600	0.6	0.5	0	0	0	
13	1	5	199	310	1	300	0.9	0.883009	0	0	0	
13	1	5	28	311	1	200	0.6	0.488049	0	0	0	
13	1	5	96	312	1	600	0.99	0.983385	0	0	0	
13	1	5	114	313	1	300	0.75	0.548713	0	0	0	
13	1	5	187	314	1	300	0.9	0.744256	0	0	0	
13	1	5	88	315	1	600	0.75	0.699673	0	0	0	
13	1	5	282	316	1	300	0.9	0.833296	0	0	0	
13	1	5	74	317	1	400	0.99	0.998909	0	0	0	
13	1	5	63	318	1	600	0.95	0.88534	0	0	0	
13	1	5	112	319	1	200	0.1	0.0949919	0	0	0	
13	1	5	321	320	1	300	0.95	0.914535	0	0	0	
13	1	5	318	321	1	400	0.75	0.608439	0	0	0	
13	1	5	168	322	1	400	0.95	0.944048	0	0	0	
13	1	5	158	323	1	400	0.75	0.615613	0	0	0	
13	1	5	70	324	1	500	0.1	0.196562	0	0	0	
13	1	5	269	325	1	300	0.75	0.627059	0	0	0	
13	1	5	240	326	1	400	0.4	0.5	0	0	0	
13	1	5	126	327	1	600	0.25	0.396519	0	0	0	
13	1	5	3	328	1	600	0.99	0.994916	0	0	0	
13	1	5	68	329	1	500	0.01	0.00882179	0	0	0	
13	1	5	1	330	1	300	0.25	0.33402	0	0	0	
13	1	5	90	331	1	300	0.01	0.00858738	0	0	0	
13	1	5	118	332	1	500	0.9	0.910015	0	0	0	
13	1	5	201	333	1	600	0.5	0.500916	0	0	0	
13	1	5	248	334	1	300	0.05	0.0669821	0	0	0	
13	1	5	294	335	1	500	0.75	0.614967	0	0	0	
13	1	5	271	336	1	400	0.95	0.96013	0	0	0	
13	1	5	76	337	1	200	0.4	0.495405	0	0	0	
13	1	5	20	338	1	500	0.25	0.444516	0	0	0	
13	1	5	132	339	1	400	0.25	0.398978	0	0	0	
13	1	5	31	340	1	200	0.9	0.829953	0	0	0	
13	1	5	278	341	1	600	0.1	0.115859	0	0	0	
13	1	5	223	342	1	200	0.9	0.925035	0	0	0	
13	1	5	255	343	1	400	0.4	0.476992	0	0	0	
13	1	5	252	344	1	400	0.5	0.5	0	0	0	
13	1	5	310	345	1	300	0.25	0.344692	0	0	0	
13	1	5	64	346	1	400	0.1	0.237354	0	0	0	
13	1	5	273	347	1	200	0.99	0.993929	0	0	0	
13	1	5	119	348	1	300	0.25	0.405325	0	0	0	
13	1	5	231	349	1	300	0.99	0.993677	0	0	0	
13	1	5	217	350	1	400	0.75	0.618992	0	0	0	
13	1	5	122	351	1	200	0.01	0.00517737	0	0	0	
13	1	5	52	352	1	600	0.4	0.5	0	0	0	
13	1	5	309	353	1	600	0.05	0.0195693	0	0	0	
13	1	5	27	354	1	600	0.05	0.0420285	0	0	0	
13	1	5	147	355	1	300	0.01	0.00787973	0	0	0	
13	1	5	55	356	1	600	0.9	0.967087	0	0	0	
13	1	5	219	357	1	500	0.75	0.601601	0	0	0	
13	1	5	228	358	1	300	0.99	0.993314	0	0	0	
13	1	5	285	359	1	300	0.01	0.0068094	0	0	0	
13	1	5	73	360	1	400	0.9	0.881806	0	0	0	
13	1	5	292	361	1	300	0.4	0.263445	0	0	0	
13	1	5	297	362	1	200	0.95	0.958383	0	0	0	
13	1	5	146	363	1	500	0.75	0.66004	0	0	0	
13	1	5	225	364	1	200	0.1	0.111529	0	0	0	
13	1	5	7	365	1	500	0.25	0.326523	0	0	0	
13	1	5	16	366	1	200	0.01	0.00746398	0	0	0	
13	1	5	85	367	1	500	0.1	0.112582	0	0	0	
13	1	5	267	368	1	200	0.95	0.903186	0	0	0	
13	1	5	305	369	1	500	0.6	0.499067	0	0	0	
13	1	5	144	370	1	300	0.1	0.0827053	0	0	0	
13	1	5	106	371	1	500	0.05	0.0690476	0	0	0	
13	1	5	167	372	1	500	0.95	0.922584	0	0	0	
13	1	5	325	373	1	500	0.4	0.5	0	0	0	
13	1	5	239	374	1	300	0.75	0.777754	0	0	0	
13	1	5	258	375	1	400	0.9	0.777604	0	0	0	
13	1	5	99	376	1	600	0.75	0.64748	0	0	0	
13	1	5	241	377	1	400	0.25	0.387089	0	0	0	
13	1	5	306	378	1	400	0.99	0.985654	0	0	0	
13	1	5	59	379	1	600	0.6	0.5	0	0	0	
13	1	5	263	380	1	500	0.75	0.537948	0	0	0	
13	1	5	67	381	1	600	0.05	0.176116	0	0	0	
13	1	5	210	382	1	300	0.95	0.909502	0	0	0	
13	1	5	171	383	1	200	0.05	0.0589635	0	0	0	
13	1	5	209	384	1	300	0.6	0.5	0	0	0	
13	1	5	155	385	1	300	0.99	0.990236	0	0	0	
13	1	6	130	386	1	300	0.6	0.5	0	0	0	
13	1	6	226	387	1	600	0.95	0.904668	0	0	0	
13	1	6	78	388	1	300	0.1	0.102582	0	0	0	
13	1	6	244	389	1	200	0.9	0.831916	0	0	0	
13	1	6	208	390	1	500	0.05	0.0662391	0	0	0	
13	1	6	166	391	1	400	0.01	0.0190253	0	0	0	
13	1	6	256	392	1	300	0.5	0.5	0	0	0	
13	1	6	253	393	1	200	0.75	0.655768	0	0	0	
13	1	6	111	394	1	200	0.4	0.5	0	0	0	
13	1	6	183	395	1	500	0.25	0.435851	0	0	0	
13	1	6	280	396	1	500	0.99	0.987375	0	0	0	
13	1	6	328	397	1	600	0.4	0.5	0	0	0	
13	1	6	284	398	1	300	0.95	0.909179	0	0	0	
13	1	6	246	399	1	400	0.05	0.06355	0	0	0	
13	1	6	247	400	1	300	0.05	0.0441426	0	0	0	
13	1	6	182	401	1	500	0.4	0.493666	0	0	0	
13	1	6	203	402	1	400	0.5	0.5	0	0	0	
13	1	6	221	403	1	300	0.4	0.469606	0	0	0	
13	1	6	153	404	1	400	0.01	0.0147263	0	0	0	
13	1	6	137	405	1	300	0.05	0.0295826	0	0	0	
13	1	6	123	406	1	400	0.1	0.0718384	0	0	0	
13	1	6	245	407	1	200	0.25	0.153811	0	0	0	
13	1	6	125	408	1	200	0.05	0.0339745	0	0	0	
13	1	6	323	409	1	400	0.4	0.499637	0	0	0	
13	1	6	84	410	1	500	0.99	0.990639	0	0	0	
13	1	6	91	411	1	500	0.75	0.616259	0	0	0	
13	1	6	33	412	1	200	0.99	0.995106	0	0	0	
13	1	6	145	413	1	600	0.5	0.5	0	0	0	
13	1	6	266	414	1	500	0.9	0.820037	0	0	0	
13	1	6	314	415	1	300	0.75	0.73549	0	0	0	
13	1	6	101	416	1	600	0.25	0.311729	0	0	0	
13	1	6	124	417	1	300	0.9	0.868369	0	0	0	
13	1	6	277	418	1	600	0.01	0.0141292	0	0	0	
13	1	6	35	419	1	300	0.25	0.499996	0	0	0	
13	1	6	317	420	1	600	0.95	0.915557	0	0	0	
13	1	6	141	421	1	200	0.1	0.0927938	0	0	0	
13	1	6	220	422	1	500	0.95	0.882222	0	0	0	
13	1	6	92	423	1	200	0.25	0.234771	0	0	0	
13	1	6	42	424	1	400	0.5	0.5	0	0	0	
13	1	6	260	425	1	400	0.25	0.293453	0	0	0	
13	1	6	207	426	1	500	0.5	0.5	0	0	0	
13	1	6	108	427	1	600	0.75	0.70292	0	0	0	
13	1	6	105	428	1	200	0.4	0.5	0	0	0	
13	1	6	11	429	1	300	0.75	0.723256	0	0	0	
13	1	6	102	430	1	600	0.9	0.899227	0	0	0	
13	1	6	313	431	1	200	0.99	0.997162	0	0	0	
13	1	6	213	432	1	600	0.4	0.334935	0	0	0	
13	1	6	38	433	1	500	0.01	0.00703054	0	0	0	
13	1	6	69	434	1	500	0.5	0.493954	0	0	0	
13	1	6	312	435	1	600	0.75	0.606259	0	0	0	
13	1	6	188	436	1	400	0.6	0.571053	0	0	0	
13	1	6	185	437	1	600	0.9	0.901333	0	0	0	
13	1	6	275	438	1	200	0.05	0.0161106	0	0	0	
13	1	6	4	439	1	500	0.5	0.5	0	0	0	
13	1	6	17	440	1	600	0.01	0.0121743	0	0	0	
13	1	6	222	441	1	500	0.99	0.992355	0	0	0	
13	1	6	319	442	1	400	0.6	0.5	0	0	0	
13	1	6	250	443	1	500	0.99	0.992943	0	0	0	
13	1	6	62	444	1	200	0.6	0.5	0	0	0	
13	1	6	149	445	1	400	0.95	0.914	0	0	0	
13	1	6	48	446	1	300	0.1	0.0582426	0	0	0	
13	1	6	296	447	1	200	0.5	0.444891	0	0	0	
13	1	6	184	448	1	300	0.6	0.556497	0	0	0	
13	1	6	293	449	1	400	0.25	0.294236	0	0	0	
13	1	6	316	450	1	600	0.5	0.5	0	0	0	
13	1	6	180	451	1	200	0.95	0.931156	0	0	0	
13	1	6	261	452	1	400	0.99	0.993642	0	0	0	
13	1	6	298	453	1	200	0.5	0.5	0	0	0	
13	1	6	83	454	1	600	0.1	0.919895	0	0	0	
13	1	6	237	455	1	500	0.1	0.105638	0	0	0	
13	1	6	288	456	1	600	0.01	0.0233243	0	0	0	
13	1	6	326	457	1	500	0.4	0.5	0	0	0	
13	1	6	127	458	1	300	0.95	0.97036	0	0	0	
13	1	6	327	459	1	500	0.95	0.939303	0	0	0	
13	1	6	93	460	1	500	0.9	0.875026	0	0	0	
13	1	6	276	461	1	200	0.1	0.107057	0	0	0	
13	1	6	135	462	1	200	0.6	0.593857	0	0	0	
13	1	6	10	463	1	600	0.01	0.0234083	0	0	0	
13	1	6	230	464	1	600	0.1	0.100684	0	0	0	
13	1	6	2	465	1	500	0.95	0.908303	0	0	0	
13	1	6	320	466	1	300	0.5	0.5	0	0	0	
13	1	6	94	467	1	600	0.9	0.900479	0	0	0	
13	1	6	107	468	1	300	0.1	0.141405	0	0	0	
13	1	6	57	469	1	200	0.99	0.994402	0	0	0	
13	1	6	98	470	1	600	0.99	0.991138	0	0	0	
13	1	6	242	471	1	600	0.95	0.946565	0	0	0	
13	1	6	156	472	1	300	0.05	0.0698348	0	0	0	
13	1	6	204	473	1	500	0.95	0.937622	0	0	0	
13	1	6	176	474	1	400	0.05	0.0378135	0	0	0	
13	1	6	129	475	1	500	0.01	0.00863161	0	0	0	
