Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
10	1	1	167	49	1	500	0.9	0.899117	0	0	0	
10	1	1	293	50	1	400	0.99	0.979789	0	0	0	
10	1	1	87	51	1	400	0.5	0.5	0	0	0	
10	1	1	212	52	1	200	0.25	0.453295	0	0	0	
10	1	1	100	53	1	500	0.75	0.547767	0	0	0	
10	1	1	15	54	1	300	0.99	0.949006	0	0	0	
10	1	1	61	55	1	400	0.01	0.052055	0	0	0	
10	1	1	74	56	1	300	0.25	0.250552	0	0	0	
10	1	1	96	57	1	400	0.1	0.198539	0	0	0	
10	1	1	101	58	1	300	0.01	0.0573624	0	0	0	
10	1	1	80	59	1	600	0.01	0.0244565	0	0	0	
10	1	1	39	60	1	200	0.75	0.651792	0	0	0	
10	1	1	60	61	1	300	0.75	0.652853	0	0	0	
10	1	1	233	62	1	400	0.95	0.936269	0	0	0	
10	1	1	169	63	1	600	0.9	0.939453	0	0	0	
10	1	1	325	64	1	300	0.4	0.483016	0	0	0	
10	1	1	281	65	1	300	0.5	0.501061	0	0	0	
10	1	1	9	66	1	200	0.5	0.473463	0	0	0	
10	1	1	69	67	1	300	0.4	0.451172	0	0	0	
10	1	1	109	68	1	600	0.6	0.503184	0	0	0	
10	1	1	10	69	1	400	0.95	0.952191	0	0	0	
10	1	1	294	70	1	200	0.6	0.540336	0	0	0	
10	1	1	97	71	1	300	0.4	0.503184	0	0	0	
10	1	1	317	72	1	200	0.01	0.0531165	0	0	0	
10	1	1	180	73	1	400	0.25	0.0849609	0	0	0	
10	1	1	214	74	1	200	0.25	0.0998217	0	0	0	
10	1	1	193	75	1	200	0.99	0.968113	0	0	0	
10	1	1	125	76	1	400	0.99	0.969175	0	0	0	
10	1	1	311	77	1	400	0.01	0.0393173	0	0	0	
10	1	1	211	78	1	500	0.75	0.598718	0	0	0	
10	1	1	105	79	1	300	0.6	0.5	0	0	0	
10	1	1	296	80	1	300	0.9	0.65073	0	0	0	
10	1	1	156	81	1	300	0.4	0.472401	0	0	0	
10	1	1	143	82	1	400	0.9	0.904424	0	0	0	
10	1	1	301	83	1	300	0.95	0.928838	0	0	0	
10	1	1	292	84	1	300	0.01	0.0531165	0	0	0	
10	1	1	204	85	1	500	0.1	0.0764691	0	0	0	
10	1	1	313	86	1	400	0.6	0.600841	0	0	0	
10	1	1	3	87	1	500	0.05	0.400221	0	0	0	
10	1	1	267	88	1	600	0.75	0.801461	0	0	0	
10	1	1	73	89	1	300	0.25	0.200662	0	0	0	
10	1	1	259	90	1	600	0.9	0.952191	0	0	0	
10	1	1	135	91	1	300	0.99	0.930961	0	0	0	
10	1	1	157	92	1	500	0.1	0.056301	0	0	0	
10	1	1	117	93	1	400	0.4	0.5	0	0	0	
10	1	1	95	94	1	600	0.5	0.46391	0	0	0	
10	1	1	131	95	1	600	0.4	0.404467	0	0	0	
10	1	1	71	96	1	200	0.05	0.0987602	0	0	0	
10	1	1	199	97	1	400	0.5	0.402344	0	0	0	
10	1	1	249	98	1	500	0.75	0.803584	0	0	0	
10	1	1	28	99	1	400	0.5	0.505307	0	0	0	
10	1	1	166	100	1	400	0.4	0.502123	0	0	0	
10	1	1	323	101	1	300	0.4	0.400221	0	0	0	
10	1	1	262	102	1	200	0.95	0.90124	0	0	0	
10	1	1	88	103	1	300	0.05	0.0987602	0	0	0	
10	1	1	256	104	1	400	0.99	0.96599	0	0	0	
10	1	1	181	105	1	600	0.6	0.504246	0	0	0	
10	1	1	250	106	1	400	0.4	0.403405	0	0	0	
10	1	1	123	107	1	200	0.9	0.801461	0	0	0	
10	1	1	197	108	1	200	0.05	0.103006	0	0	0	
10	1	1	322	109	1	600	0.25	0.0870839	0	0	0	
10	1	1	72	110	1	300	0.6	0.65073	0	0	0	
10	1	2	59	111	1	200	0.99	0.950068	0	0	0	
10	1	2	290	112	1	300	0.75	0.547767	0	0	0	
10	1	2	195	113	1	300	0.99	0.954314	0	0	0	
10	1	2	176	114	1	200	0.75	0.599779	0	0	0	
10	1	2	305	115	1	300	0.95	0.846043	0	0	0	
10	1	2	316	116	1	300	0.5	0.484078	0	0	0	
10	1	2	104	117	1	300	0.5	0.501061	0	0	0	
10	1	2	64	118	1	500	0.25	0.150773	0	0	0	
10	1	2	134	119	1	500	0.5	0.5	0	0	0	
10	1	2	50	120	1	400	0.9	0.903363	0	0	0	
10	1	2	285	121	1	400	0.6	0.5	0	0	0	
10	1	2	13	122	1	600	0.4	0.201724	0	0	0	
10	1	2	210	123	1	400	0.05	0.0531165	0	0	0	
10	1	2	238	124	1	400	0.25	0.0509935	0	0	0	
10	1	2	258	125	1	500	0.1	0.0371943	0	0	0	
10	1	2	288	126	1	200	0.6	0.485139	0	0	0	
10	1	2	140	127	1	600	0.75	0.955375	0	0	0	
10	1	2	37	128	1	200	0.1	0.14865	0	0	0	
10	1	2	223	129	1	400	0.1	0.902301	0	0	0	
10	1	2	202	130	1	400	0.05	0.0509935	0	0	0	
10	1	2	116	131	1	300	0.01	0.0647928	0	0	0	
10	1	2	217	132	1	500	0.99	0.975543	0	0	0	
10	1	2	236	133	1	200	0.99	0.932023	0	0	0	
10	1	2	1	134	1	200	0.6	0.599779	0	0	0	
10	1	2	220	135	1	600	0.75	0.652853	0	0	0	
10	1	2	318	136	1	400	0.4	0.398098	0	0	0	
10	1	2	161	137	1	400	0.05	0.151834	0	0	0	
10	1	2	29	138	1	500	0.99	0.974482	0	0	0	
10	1	2	158	139	1	200	0.1	0.197478	0	0	0	
10	1	2	148	140	1	600	0.01	0.027641	0	0	0	
10	1	2	330	141	1	600	0.1	0.0573624	0	0	0	
10	1	2	299	142	1	200	0.75	0.554136	0	0	0	
10	1	2	264	143	1	600	0.99	0.978728	0	0	0	
10	1	2	164	144	1	400	0.75	0.548828	0	0	0	
10	1	2	114	145	1	400	0.5	0.5	0	0	0	
10	1	2	304	146	1	500	0.6	0.529721	0	0	0	
10	1	2	287	147	1	300	0.5	0.504246	0	0	0	
10	1	2	62	148	1	600	0.1	0.0647928	0	0	0	
10	1	2	20	149	1	600	0.25	0.151834	0	0	0	
10	1	2	63	150	1	600	0.95	0.919285	0	0	0	
10	1	2	129	151	1	600	0.01	0.0265795	0	0	0	
10	1	2	79	152	1	200	0.5	0.444803	0	0	0	
10	1	2	230	153	1	600	0.5	0.5	0	0	0	
10	1	2	115	154	1	400	0.99	0.963867	0	0	0	
10	1	2	24	155	1	500	0.05	0.0499321	0	0	0	
10	1	2	175	156	1	500	0.5	0.5	0	0	0	
10	1	2	177	157	1	500	0.1	0.15608	0	0	0	
10	1	2	160	158	1	400	0.95	0.902301	0	0	0	
10	1	2	154	159	1	400	0.75	0.839674	0	0	0	
10	1	2	108	160	1	200	0.95	0.792969	0	0	0	
10	1	2	248	161	1	600	0.9	0.801461	0	0	0	
10	1	2	126	162	1	400	0.99	0.925654	0	0	0	
10	1	2	314	163	1	600	0.6	0.594472	0	0	0	
10	1	2	272	164	1	600	0.05	0.0743461	0	0	0	
10	1	2	58	165	1	300	0.9	0.903363	0	0	0	
10	1	2	182	166	1	300	0.99	0.940515	0	0	0	
10	1	2	68	167	1	200	0.1	0.350331	0	0	0	
10	1	2	222	168	1	500	0.25	0.352454	0	0	0	
10	1	2	225	169	1	600	0.01	0.0594854	0	0	0	
10	1	2	201	170	1	600	0.25	0.0754076	0	0	0	
10	1	2	147	171	1	200	0.4	0.453295	0	0	0	
10	1	2	48	172	1	500	0.4	0.454356	0	0	0	
10	1	2	320	173	1	300	0.01	0.0732846	0	0	0	
10	1	2	77	174	1	500	0.05	0.0870839	0	0	0	
10	1	2	27	175	1	500	0.01	0.0478091	0	0	0	
10	1	2	191	176	1	300	0.05	0.100883	0	0	0	
10	1	2	297	177	1	600	0.9	0.913978	0	0	0	
10	1	2	35	178	1	500	0.01	0.0393173	0	0	0	
10	1	2	268	179	1	300	0.9	0.881072	0	0	0	
10	1	2	251	180	1	400	0.25	0.485139	0	0	0	
10	1	2	187	181	1	300	0.1	0.301503	0	0	0	
10	1	2	221	182	1	500	0.95	0.90124	0	0	0	
10	1	2	18	183	1	600	0.75	0.805707	0	0	0	
10	1	2	291	184	1	200	0.4	0.45011	0	0	0	
10	1	2	326	185	1	200	0.99	0.920346	0	0	0	
10	1	2	163	186	1	400	0.6	0.501061	0	0	0	
10	1	2	278	187	1	500	0.6	0.5	0	0	0	
10	1	2	149	188	1	200	0.4	0.398098	0	0	0	
10	1	2	252	189	1	300	0.25	0.301503	0	0	0	
10	1	2	207	190	1	600	0.75	0.599779	0	0	0	
10	1	2	242	191	1	400	0.75	0.661345	0	0	0	
10	1	2	43	192	1	300	0.1	0.128482	0	0	0	
10	1	2	102	193	1	500	0.1	0.0976987	0	0	0	
10	1	2	2	194	1	400	0.99	0.967052	0	0	0	
10	1	2	14	195	1	200	0.01	0.0509935	0	0	0	
10	1	2	253	196	1	500	0.4	0.398098	0	0	0	
10	1	2	174	197	1	300	0.6	0.498939	0	0	0	
10	1	2	40	198	1	400	0.05	0.080715	0	0	0	
10	1	2	17	199	1	300	0.4	0.447987	0	0	0	
10	1	2	45	200	1	600	0.05	0.054178	0	0	0	
10	1	2	327	201	1	200	0.6	0.501061	0	0	0	
10	1	2	179	202	1	300	0.5	0.5	0	0	0	
10	1	2	243	203	1	300	0.25	0.397036	0	0	0	
10	1	2	30	204	1	500	0.01	0.0478091	0	0	0	
10	1	2	245	205	1	400	0.9	0.9299	0	0	0	
10	1	2	6	206	1	200	0.6	0.503184	0	0	0	
10	1	2	83	207	1	200	0.1	0.125297	0	0	0	
10	1	2	94	208	1	300	0.5	0.503184	0	0	0	
10	1	2	303	209	1	300	0.75	0.597656	0	0	0	
10	1	2	133	210	1	500	0.6	0.497877	0	0	0	
10	1	2	22	211	1	200	0.25	0.352454	0	0	0	
10	1	2	46	212	1	500	0.9	0.847104	0	0	0	
10	1	2	7	213	1	500	0.25	0.0998217	0	0	0	
10	1	2	218	214	1	200	0.99	0.944761	0	0	0	
10	1	2	200	215	1	400	0.4	0.45011	0	0	0	
10	1	2	23	216	1	600	0.4	0.461787	0	0	0	
10	1	2	261	217	1	600	0.25	0.201724	0	0	0	
10	1	2	171	218	1	600	0.6	0.401282	0	0	0	
10	1	2	240	219	1	600	0.4	0.401282	0	0	0	
10	1	2	142	220	1	500	0.95	0.955375	0	0	0	
10	1	3	51	221	1	400	0.9	0.889564	0	0	0	
10	1	3	257	222	1	400	0.01	0.052055	0	0	0	
10	1	3	162	223	1	200	0.05	0.082838	0	0	0	
10	1	3	36	224	1	200	0.01	0.0669158	0	0	0	
10	1	3	47	225	1	400	0.95	0.903363	0	0	0	
10	1	3	137	226	1	600	0.25	0.0987602	0	0	0	
10	1	3	82	227	1	200	0.9	0.904424	0	0	0	
10	1	3	19	228	1	400	0.6	0.501061	0	0	0	
10	1	3	194	229	1	500	0.95	0.919285	0	0	0	
10	1	3	153	230	1	300	0.75	0.604025	0	0	0	
10	1	3	33	231	1	400	0.05	0.052055	0	0	0	
10	1	3	190	232	1	300	0.1	0.200662	0	0	0	
10	1	3	173	233	1	300	0.05	0.103006	0	0	0	
10	1	3	183	234	1	300	0.99	0.921408	0	0	0	
10	1	3	289	235	1	600	0.6	0.502123	0	0	0	
10	1	3	196	236	1	500	0.6	0.5	0	0	0	
10	1	3	315	237	1	200	0.5	0.502123	0	0	0	
10	1	3	121	238	1	300	0.1	0.146527	0	0	0	
10	1	3	178	239	1	400	0.01	0.080715	0	0	0	
10	1	3	118	240	1	500	0.05	0.0998217	0	0	0	
10	1	3	57	241	1	200	0.9	0.90124	0	0	0	
10	1	3	54	242	1	200	0.4	0.504246	0	0	0	
10	1	3	216	243	1	500	0.9	0.903363	0	0	0	
10	1	3	86	244	1	500	0.99	0.977666	0	0	0	
10	1	3	205	245	1	600	0.99	0.955375	0	0	0	
10	1	3	78	246	1	200	0.5	0.520168	0	0	0	
10	1	3	283	247	1	500	0.6	0.501061	0	0	0	
10	1	3	219	248	1	500	0.9	0.645423	0	0	0	
10	1	3	231	249	1	200	0.75	0.645423	0	0	0	
10	1	3	5	250	1	600	0.6	0.5	0	0	0	
10	1	3	235	251	1	200	0.95	0.900178	0	0	0	
10	1	3	146	252	1	200	0.5	0.598718	0	0	0	
10	1	3	165	253	1	600	0.99	0.957498	0	0	0	
10	1	3	93	254	1	400	0.9	0.902301	0	0	0	
10	1	3	138	255	1	500	0.95	0.847104	0	0	0	
10	1	3	34	256	1	300	0.05	0.0764691	0	0	0	
10	1	3	192	257	1	600	0.99	0.979789	0	0	0	
10	1	3	70	258	1	200	0.1	0.0870839	0	0	0	
10	1	3	75	259	1	600	0.95	0.922469	0	0	0	
10	1	3	215	260	1	300	0.6	0.599779	0	0	0	
10	1	3	280	261	1	500	0.9	0.852412	0	0	0	
10	1	3	81	262	1	300	0.01	0.0711617	0	0	0	
10	1	3	85	263	1	200	0.9	0.647546	0	0	0	
10	1	3	273	264	1	500	0.5	0.498939	0	0	0	
10	1	3	284	265	1	200	0.6	0.5	0	0	0	
10	1	3	139	266	1	500	0.99	0.953252	0	0	0	
10	1	3	124	267	1	400	0.4	0.45011	0	0	0	
10	1	3	213	268	1	200	0.01	0.0690387	0	0	0	
10	1	3	38	269	1	300	0.01	0.0573624	0	0	0	
10	1	3	266	270	1	400	0.25	0.348208	0	0	0	
10	1	3	155	271	1	300	0.6	0.5	0	0	0	
10	1	3	328	272	1	300	0.95	0.903363	0	0	0	
10	1	3	145	273	1	600	0.9	0.903363	0	0	0	
10	1	3	65	274	1	600	0.1	0.052055	0	0	0	
10	1	3	42	275	1	200	0.05	0.104068	0	0	0	
10	1	3	52	276	1	500	0.25	0.152896	0	0	0	
10	1	3	66	277	1	200	0.9	0.899117	0	0	0	
10	1	3	184	278	1	200	0.95	0.90867	0	0	0	
10	1	3	170	279	1	600	0.4	0.395975	0	0	0	
10	1	3	295	280	1	500	0.75	0.701681	0	0	0	
10	1	3	21	281	1	600	0.01	0.0382558	0	0	0	
10	1	3	244	282	1	400	0.1	0.101945	0	0	0	
10	1	3	112	283	1	500	0.01	0.0637313	0	0	0	
10	1	3	229	284	1	600	0.95	0.920346	0	0	0	
10	1	3	4	285	1	200	0.05	0.0711617	0	0	0	
10	1	3	172	286	1	500	0.05	0.100883	0	0	0	
10	1	3	265	287	1	500	0.1	0.147588	0	0	0	
10	1	3	279	288	1	500	0.99	0.952191	0	0	0	
10	1	3	152	289	1	600	0.05	0.0658543	0	0	0	
10	1	3	128	290	1	500	0.25	0.158203	0	0	0	
10	1	3	232	291	1	300	0.9	0.905486	0	0	0	
10	1	3	159	292	1	300	0.9	0.850289	0	0	0	
10	1	3	150	293	1	600	0.1	0.0499321	0	0	0	
10	1	3	76	294	1	500	0.95	0.926715	0	0	0	
10	1	3	106	295	1	400	0.5	0.503184	0	0	0	
10	1	3	198	296	1	600	0.1	0.0987602	0	0	0	
10	1	3	144	297	1	200	0.75	0.702743	0	0	0	
10	1	3	241	298	1	200	0.95	0.925654	0	0	0	
10	1	3	127	299	1	600	0.95	0.907609	0	0	0	
10	1	3	260	300	1	200	0.4	0.497877	0	0	0	
10	1	3	203	301	1	200	0.95	0.85135	0	0	0	
10	1	3	67	302	1	400	0.6	0.532906	0	0	0	
10	1	3	234	303	1	200	0.5	0.490447	0	0	0	
10	1	3	53	304	1	300	0.25	0.401282	0	0	0	
10	1	3	56	305	1	500	0.75	0.602964	0	0	0	
10	1	3	189	306	1	400	0.75	0.648607	0	0	0	
10	1	3	32	307	1	400	0.01	0.0626698	0	0	0	
10	1	3	8	308	1	300	0.95	0.95856	0	0	0	
10	1	3	132	309	1	400	0.25	0.163511	0	0	0	
10	1	3	120	310	1	500	0.75	0.800399	0	0	0	
10	1	3	31	311	1	600	0.4	0.29938	0	0	0	
10	1	3	247	312	1	300	0.95	0.865149	0	0	0	
10	1	3	237	313	1	300	0.05	0.0764691	0	0	0	
10	1	3	224	314	1	600	0.75	0.800399	0	0	0	
10	1	3	263	315	1	200	0.4	0.501061	0	0	0	
10	1	3	141	316	1	200	0.25	0.402344	0	0	0	
10	1	3	11	317	1	500	0.6	0.502123	0	0	0	
10	1	3	302	318	1	500	0.5	0.5	0	0	0	
10	1	3	92	319	1	400	0.5	0.5	0	0	0	
10	1	3	254	320	1	200	0.01	0.0594854	0	0	0	
10	1	3	16	321	1	400	0.95	0.900178	0	0	0	
10	1	3	99	322	1	300	0.9	0.873641	0	0	0	
10	1	3	239	323	1	400	0.6	0.506369	0	0	0	
10	1	3	271	324	1	200	0.75	0.602964	0	0	0	
10	1	3	188	325	1	200	0.25	0.351393	0	0	0	
10	1	3	300	326	1	600	0.5	0.5	0	0	0	
10	1	3	185	327	1	400	0.1	0.394913	0	0	0	
10	1	3	255	328	1	300	0.6	0.598718	0	0	0	
10	1	3	25	329	1	300	0.95	0.909732	0	0	0	
10	1	3	269	330	1	300	0.25	0.451172	0	0	0	
10	1	4	106	331	2	0	0.9	0	50	0	19	
10	1	4	22	332	2	0	0.99	0	150	100	139	
10	1	4	8	333	2	0	0.1	0	50	25	34.5	
10	1	4	21	334	2	0	0.1	0	25	0	9.5	
10	1	4	18	335	2	0	0.1	0	200	100	126	
10	1	4	4	336	2	0	0.75	0	150	50	88	
10	1	4	55	337	2	0	0.5	0	100	0	30	
10	1	4	148	338	2	0	0.75	0	200	100	150	
10	1	4	93	339	2	0	0.75	0	150	100	129	
10	1	4	154	340	2	0	0.01	0	100	50	55	
10	1	4	126	341	2	0	0.01	0	200	150	155	
10	1	4	89	342	2	0	0.9	0	200	100	158	
10	1	4	128	343	2	0	0.9	0	150	100	125	
10	1	4	6	344	2	0	0.25	0	150	100	119	
10	1	4	57	345	2	0	0.95	0	150	50	120	
10	1	4	13	346	2	0	0.5	0	25	0	9.5	
10	1	4	85	347	2	0	0.99	0	150	0	87	
10	1	4	100	348	2	0	0.25	0	200	150	165	
10	1	4	52	349	2	0	0.25	0	800	0	80	
10	1	4	27	350	2	0	0.25	0	200	100	138	
10	1	4	113	351	2	0	0.6	0	50	0	19	
10	1	4	87	352	2	0	0.25	0	25	0	9.5	
10	1	4	132	353	2	0	0.25	0	75	0	10.5	
10	1	4	75	354	2	0	0.4	0	400	0	56	
10	1	4	95	355	2	0	0.01	0	50	0	5	
10	1	4	19	356	2	0	0.01	0	400	0	8	
10	1	4	23	357	2	0	0.9	0	50	25	39.5	
10	1	4	10	358	2	0	0.1	0	50	0	11	
10	1	4	136	359	2	0	0.4	0	50	0	15	
10	1	4	102	360	2	0	0.5	0	50	25	37.5	
10	1	4	63	361	2	0	0.99	0	50	0	35	
10	1	4	112	362	2	0	0.9	0	100	0	34	
10	1	4	54	363	2	0	0.1	0	800	0	16	
10	1	4	14	364	2	0	0.4	0	75	50	64.5	
10	1	4	138	365	2	0	0.5	0	150	0	45	
10	1	4	105	366	2	0	0.75	0	100	50	69	
10	1	4	71	367	2	0	0.75	0	50	25	36.5	
10	1	4	88	368	2	0	0.9	0	400	0	72	
10	1	4	143	369	2	0	0.4	0	100	0	38	
10	1	4	25	370	2	0	0.95	0	400	0	136	
10	1	4	1	371	2	0	0.75	0	150	0	45	
10	1	4	158	372	2	0	0.99	0	50	25	44.5	
10	1	4	20	373	2	0	0.05	0	50	25	32.5	
10	1	4	30	374	2	0	0.05	0	100	50	59	
10	1	4	29	375	2	0	0.4	0	150	0	57	
10	1	4	81	376	2	0	0.9	0	75	50	69.5	
10	1	4	5	377	2	0	0.25	0	100	50	65	
10	1	4	61	378	2	0	0.95	0	200	0	116	
10	1	4	97	379	2	0	0.99	0	25	0	24.5	
10	1	4	47	380	2	0	0.5	0	75	0	25.5	
10	1	4	144	381	2	0	0.99	0	100	50	89	
10	1	4	40	382	2	0	0.95	0	50	0	25	
10	1	4	83	383	2	0	0.75	0	75	0	28.5	
10	1	4	74	384	2	0	0.6	0	25	0	19.5	
10	1	4	165	385	2	0	0.6	0	200	100	158	
10	1	5	51	386	2	0	0.25	0	200	0	52	
10	1	5	35	387	2	0	0.1	0	150	0	21	
10	1	5	121	388	2	0	0.9	0	25	0	14.5	
10	1	5	37	389	2	0	0.1	0	400	0	40	
10	1	5	101	390	2	0	0.6	0	100	50	71	
10	1	5	28	391	2	0	0.05	0	150	100	109	
10	1	5	36	392	2	0	0.1	0	200	0	28	
10	1	5	140	393	2	0	0.95	0	150	0	63	
10	1	5	86	394	2	0	0.5	0	100	50	75	
10	1	5	96	395	2	0	0.6	0	200	0	84	
10	1	5	135	396	2	0	0.9	0	200	150	175	
10	1	5	103	397	2	0	0.6	0	150	100	129	
10	1	5	153	398	2	0	0.99	0	75	0	43.5	
10	1	5	156	399	2	0	0.99	0	200	0	116	
10	1	5	164	400	2	0	0.99	0	200	100	182	
10	1	5	41	401	2	0	0.1	0	100	50	65	
10	1	5	17	402	2	0	0.05	0	50	0	9	
10	1	5	68	403	2	0	0.4	0	800	0	48	
10	1	5	16	404	2	0	0.05	0	25	0	4.5	
10	1	5	115	405	2	0	0.75	0	75	50	69.5	
10	1	5	43	406	2	0	0.1	0	150	100	109	
10	1	5	149	407	2	0	0.95	0	200	100	178	
10	1	5	123	408	2	0	0.9	0	75	0	43.5	
10	1	5	99	409	2	0	0.6	0	50	25	39.5	
10	1	5	157	410	2	0	0.99	0	400	0	312	
10	1	5	73	411	2	0	0.4	0	150	100	119	
10	1	5	125	412	2	0	0.9	0	150	0	51	
10	1	5	50	413	2	0	0.25	0	150	0	33	
10	1	5	66	414	2	0	0.4	0	200	0	36	
10	1	5	146	415	2	0	0.95	0	100	50	89	
10	1	5	94	416	2	0	0.6	0	100	0	18	
10	1	5	120	417	2	0	0.75	0	200	150	179	
10	1	5	139	418	2	0	0.95	0	100	0	50	
10	1	5	42	419	2	0	0.1	0	150	50	60	
10	1	5	98	420	2	0	0.6	0	800	0	48	
10	1	5	9	421	2	0	0.01	0	50	25	29.5	
10	1	5	12	422	2	0	0.01	0	150	50	60	
10	1	5	150	423	2	0	0.95	0	200	150	179	
10	1	5	145	424	2	0	0.95	0	75	50	69.5	
10	1	5	131	425	2	0	0.9	0	100	50	89	
10	1	5	160	426	2	0	0.99	0	75	50	70.5	
10	1	5	162	427	2	0	0.99	0	150	50	108	
10	1	5	33	428	2	0	0.1	0	75	0	10.5	
10	1	5	49	429	2	0	0.25	0	100	0	26	
10	1	5	107	430	2	0	0.75	0	50	0	29	
10	1	5	72	431	2	0	0.4	0	150	50	72	
10	1	5	109	432	2	0	0.75	0	100	0	38	
10	1	5	45	433	2	0	0.1	0	200	150	159	
10	1	5	3	434	2	0	0.01	0	75	0	10.5	
10	1	5	90	435	2	0	0.5	0	200	150	165	
10	1	5	34	436	2	0	0.1	0	100	0	10	
10	1	5	82	437	2	0	0.5	0	400	0	56	
10	1	5	69	438	2	0	0.4	0	50	25	34.5	
10	1	5	111	439	2	0	0.75	0	200	0	60	
10	1	5	77	440	2	0	0.5	0	50	0	19	
10	1	6	122	441	2	0	0.75	0	25	0	10.5	
10	1	6	163	442	2	0	0.05	0	400	0	24	
10	1	6	39	443	2	0	0.01	0	800	0	16	
10	1	6	31	444	2	0	0.05	0	200	0	12	
10	1	6	44	445	2	0	0.05	0	75	0	7.5	
10	1	6	117	446	2	0	0.01	0	100	0	6	
10	1	6	79	447	2	0	0.25	0	75	50	59.5	
10	1	6	119	448	2	0	0.95	0	150	100	129	
10	1	6	118	449	2	0	0.6	0	75	0	10.5	
10	1	6	11	450	2	0	0.99	0	100	0	58	
10	1	6	15	451	2	0	0.9	0	200	0	52	
10	1	6	134	452	2	0	0.5	0	200	100	150	
10	1	6	133	453	2	0	0.9	0	800	0	112	
10	1	6	58	454	2	0	0.01	0	200	0	20	
10	1	6	147	455	2	0	0.25	0	150	50	68	
10	1	6	76	456	2	0	0.01	0	150	100	105	
10	1	6	155	457	2	0	0.5	0	75	50	64.5	
10	1	6	60	458	2	0	0.6	0	75	50	64.5	
10	1	6	53	459	2	0	0.25	0	400	0	40	
10	1	6	59	460	2	0	0.05	0	150	50	60	
10	1	6	92	461	2	0	0.75	0	800	0	80	
10	1	6	46	462	2	0	0.5	0	150	50	80	
10	1	6	48	463	2	0	0.9	0	150	50	108	
10	1	6	67	464	2	0	0.4	0	200	150	169	
10	1	6	2	465	2	0	0.6	0	150	0	45	
10	1	6	7	466	2	0	0.05	0	100	0	6	
10	1	6	129	467	2	0	0.05	0	800	0	48	
10	1	6	32	468	2	0	0.01	0	75	50	54.5	
10	1	6	62	469	2	0	0.95	0	25	0	15.5	
10	1	6	84	470	2	0	0.6	0	150	50	92	
10	1	6	152	471	2	0	0.4	0	75	0	28.5	
10	1	6	124	472	2	0	0.75	0	400	0	104	
10	1	6	38	473	2	0	0.25	0	50	25	30.5	
