Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
11	1	2	280	128	1	300	0.5	0.5	0	0	0	
11	1	2	82	129	1	200	0.05	0.0523071	0	0	0	
11	1	2	297	130	1	300	0.9	0.903403	0	0	0	
11	1	2	115	131	1	300	0.5	0.551464	0	0	0	
11	1	2	176	132	1	200	0.95	0.898896	0	0	0	
11	1	2	67	133	1	200	0.5	0.527806	0	0	0	
11	1	2	12	134	1	300	0.99	0.984902	0	0	0	
11	1	2	91	135	1	300	0.95	0.952651	0	0	0	
11	1	2	265	136	1	300	0.05	0.0461284	0	0	0	
11	1	2	77	137	1	200	0.6	0.556763	0	0	0	
11	1	2	287	138	1	600	0.75	0.602362	0	0	0	
11	1	2	259	139	1	300	0.95	0.961439	0	0	0	
11	1	2	14	140	1	200	0.05	0.0387556	0	0	0	
11	1	2	234	141	1	300	0.25	0.406276	0	0	0	
11	1	2	226	142	1	200	0.01	0.0049695	0	0	0	
11	1	2	257	143	1	500	0.99	0.985318	0	0	0	
11	1	2	114	144	1	500	0.99	0.979374	0	0	0	
11	1	2	48	145	1	200	0.25	0.39333	0	0	0	
11	1	2	189	146	1	300	0.6	0.573101	0	0	0	
11	1	2	251	147	1	600	0.5	0.572986	0	0	0	
11	1	2	207	148	1	600	0.99	0.976724	0	0	0	
11	1	2	268	149	1	200	0.95	0.936578	0	0	0	
11	1	2	125	150	1	200	0.25	0.175165	0	0	0	
11	1	2	85	151	1	600	0.99	0.963133	0	0	0	
11	1	2	63	152	1	200	0.25	0.407863	0	0	0	
11	1	2	262	153	1	300	0.75	0.598647	0	0	0	
11	1	2	79	154	1	600	0.99	0.982187	0	0	0	
11	1	2	293	155	1	500	0.1	0.298036	0	0	0	
11	1	2	245	156	1	200	0.99	0.987759	0	0	0	
11	1	2	160	157	1	400	0.75	0.595666	0	0	0	
11	1	2	190	158	1	200	0.4	0.45103	0	0	0	
11	1	2	31	159	1	500	0.95	0.860183	0	0	0	
11	1	2	122	160	1	500	0.4	0.444325	0	0	0	
11	1	2	61	161	1	500	0.05	0.100989	0	0	0	
11	1	2	98	162	1	600	0.05	0.100016	0	0	0	
11	1	2	310	163	1	300	0.9	0.904009	0	0	0	
11	1	2	243	164	1	400	0.5	0.453728	0	0	0	
11	1	2	194	165	1	500	0.05	0.0872343	0	0	0	
11	1	2	267	166	1	300	0.5	0.5	0	0	0	
11	1	2	23	167	1	200	0.5	0.596343	0	0	0	
11	1	2	220	168	1	500	0.25	0.369544	0	0	0	
11	1	2	197	169	1	300	0.99	0.993699	0	0	0	
11	1	2	330	170	1	200	0.75	0.696865	0	0	0	
11	1	2	135	171	1	600	0.5	0.471477	0	0	0	
11	1	2	256	172	1	500	0.25	0.435621	0	0	0	
11	1	2	204	173	1	400	0.1	0.28773	0	0	0	
11	1	2	248	174	1	200	0.1	0.20122	0	0	0	
11	1	2	26	175	1	500	0.75	0.797573	0	0	0	
11	1	2	228	176	1	400	0.9	0.823119	0	0	0	
11	1	2	276	177	1	200	0.1	0.115355	0	0	0	
11	1	2	274	178	1	400	0.01	0.0183176	0	0	0	
11	1	2	75	179	1	600	0.9	0.927883	0	0	0	
11	1	2	238	180	1	200	0.9	0.902217	0	0	0	
11	1	2	119	181	1	400	0.95	0.905791	0	0	0	
11	1	2	315	182	1	500	0.01	0.0134215	0	0	0	
11	1	2	183	183	1	600	0.6	0.654503	0	0	0	
11	1	2	273	184	1	400	0.01	0.0207723	0	0	0	
11	1	2	285	185	1	200	0.99	0.984898	0	0	0	
11	1	2	196	186	1	400	0.01	0.0181274	0	0	0	
11	1	2	306	187	1	400	0.25	0.400088	0	0	0	
11	1	2	69	188	1	200	0.1	0.311852	0	0	0	
11	1	2	38	189	1	400	0.4	0.500358	0	0	0	
11	1	2	104	190	1	400	0.6	0.583945	0	0	0	
11	1	2	41	191	1	300	0.4	0.456342	0	0	0	
11	1	2	230	192	1	200	0.9	0.805105	0	0	0	
11	1	2	52	193	1	600	0.75	0.753079	0	0	0	
11	1	2	56	194	1	600	0.95	0.884561	0	0	0	
11	1	2	43	195	1	200	0.1	0.10811	0	0	0	
11	1	2	136	196	1	200	0.25	0.402202	0	0	0	
11	1	2	74	197	1	300	0.4	0.596701	0	0	0	
11	1	2	218	198	1	600	0.75	0.658307	0	0	0	
11	1	2	60	199	1	400	0.75	0.626484	0	0	0	
11	1	2	83	200	1	400	0.1	0.171657	0	0	0	
11	1	2	270	201	1	500	0.25	0.410915	0	0	0	
11	1	2	130	202	1	600	0.9	0.656515	0	0	0	
11	1	2	229	203	1	400	0.05	0.889709	0	0	0	
11	1	2	279	204	1	400	0.05	0.0870397	0	0	0	
11	1	2	80	205	1	400	0.6	0.5	0	0	0	
11	1	2	54	206	1	300	0.75	0.580434	0	0	0	
11	1	2	317	207	1	300	0.99	0.984584	0	0	0	
11	1	2	144	208	1	200	0.1	0.0981852	0	0	0	
11	1	2	258	209	1	400	0.75	0.600045	0	0	0	
11	1	2	192	210	1	300	0.95	0.912713	0	0	0	
11	1	2	139	211	1	600	0.5	0.527824	0	0	0	
11	1	2	277	212	1	600	0.9	0.764468	0	0	0	
11	1	2	153	213	1	600	0.05	0.0515508	0	0	0	
11	1	2	22	214	1	600	0.25	0.210954	0	0	0	
11	1	2	179	215	1	400	0.05	0.102228	0	0	0	
11	1	2	4	216	1	500	0.05	0.119158	0	0	0	
11	1	2	303	217	1	400	0.1	0.0706133	0	0	0	
11	1	2	239	218	1	300	0.6	0.613216	0	0	0	
11	1	2	117	219	1	400	0.95	0.899139	0	0	0	
11	1	2	57	220	1	200	0.4	0.5	0	0	0	
11	1	3	302	221	1	300	0.25	0.397704	0	0	0	
11	1	3	78	222	1	300	0.75	0.602535	0	0	0	
11	1	3	271	223	1	300	0.05	0.0875793	0	0	0	
11	1	3	163	224	1	400	0.6	0.730545	0	0	0	
11	1	3	7	225	1	400	0.6	0.580036	0	0	0	
11	1	3	202	226	1	200	0.95	0.898692	0	0	0	
11	1	3	214	227	1	500	0.01	0.0138992	0	0	0	
11	1	3	18	228	1	300	0.99	0.983372	0	0	0	
11	1	3	314	229	1	300	0.6	0.526917	0	0	0	
11	1	3	49	230	1	500	0.4	0.470181	0	0	0	
11	1	3	20	231	1	500	0.5	0.5	0	0	0	
11	1	3	329	232	1	500	0.1	0.712168	0	0	0	
11	1	3	209	233	1	600	0.5	0.530717	0	0	0	
11	1	3	147	234	1	500	0.25	0.428934	0	0	0	
11	1	3	242	235	1	500	0.5	0.514746	0	0	0	
11	1	3	261	236	1	200	0.75	0.795025	0	0	0	
11	1	3	290	237	1	200	0.5	0.441636	0	0	0	
11	1	3	191	238	1	600	0.01	0.209287	0	0	0	
11	1	3	282	239	1	300	0.5	0.502335	0	0	0	
11	1	3	216	240	1	300	0.4	0.472716	0	0	0	
11	1	3	222	241	1	600	0.01	0.0119089	0	0	0	
11	1	3	168	242	1	200	0.1	0.0872431	0	0	0	
11	1	3	16	243	1	300	0.1	0.106827	0	0	0	
11	1	3	84	244	1	300	0.1	0.104435	0	0	0	
11	1	3	64	245	1	200	0.75	0.810536	0	0	0	
11	1	3	208	246	1	600	0.9	0.735167	0	0	0	
11	1	3	44	247	1	300	0.4	0.5	0	0	0	
11	1	3	109	248	1	300	0.1	0.285762	0	0	0	
11	1	3	73	249	1	500	0.75	0.744198	0	0	0	
11	1	3	152	250	1	500	0.1	0.236027	0	0	0	
11	1	3	186	251	1	500	0.1	0.284073	0	0	0	
11	1	3	5	252	1	200	0.05	0.0876323	0	0	0	
11	1	3	225	253	1	300	0.75	0.867157	0	0	0	
11	1	3	106	254	1	500	0.01	0.00975943	0	0	0	
11	1	3	299	255	1	400	0.95	0.92281	0	0	0	
11	1	3	325	256	1	500	0.4	0.499275	0	0	0	
11	1	3	263	257	1	200	0.6	0.52755	0	0	0	
11	1	3	58	258	1	300	0.9	0.34145	0	0	0	
11	1	3	107	259	1	400	0.95	0.899453	0	0	0	
11	1	3	99	260	1	600	0.1	0.186907	0	0	0	
11	1	3	89	261	1	600	0.5	0.47824	0	0	0	
11	1	3	138	262	1	400	0.05	0.106407	0	0	0	
11	1	3	269	263	1	300	0.9	0.89729	0	0	0	
11	1	3	304	264	1	500	0.4	0.528859	0	0	0	
11	1	3	326	265	1	400	0.25	0.451437	0	0	0	
11	1	3	102	266	1	600	0.4	0.47356	0	0	0	
11	1	3	170	267	1	600	0.95	0.929736	0	0	0	
11	1	3	308	268	1	600	0.4	0.490071	0	0	0	
11	1	3	255	269	1	200	0.6	0.603114	0	0	0	
11	1	3	213	270	1	300	0.1	0.111418	0	0	0	
11	1	3	175	271	1	200	0.05	0.0906399	0	0	0	
11	1	3	32	272	1	400	0.9	0.850298	0	0	0	
11	1	3	167	273	1	600	0.6	0.542888	0	0	0	
11	1	3	28	274	1	400	0.4	0.456364	0	0	0	
11	1	3	232	275	1	500	0.5	0.5	0	0	0	
11	1	3	227	276	1	300	0.95	0.926981	0	0	0	
11	1	3	224	277	1	400	0.4	0.427386	0	0	0	
11	1	3	40	278	1	600	0.99	0.970457	0	0	0	
11	1	3	90	279	1	300	0.6	0.499637	0	0	0	
11	1	3	72	280	1	600	0.99	0.0188218	0	0	0	
11	1	3	68	281	1	600	0.4	0.393073	0	0	0	
11	1	3	111	282	1	200	0.75	0.622296	0	0	0	
11	1	3	2	283	1	500	0.75	0.627285	0	0	0	
11	1	3	212	284	1	400	0.5	0.5	0	0	0	
11	1	3	154	285	1	200	0.5	0.5	0	0	0	
11	1	3	166	286	1	400	0.05	0.103811	0	0	0	
11	1	3	180	287	1	200	0.01	0.00937465	0	0	0	
11	1	3	254	288	1	500	0.99	0.984239	0	0	0	
11	1	3	36	289	1	600	0.25	0.699713	0	0	0	
11	1	3	53	290	1	400	0.25	0.41674	0	0	0	
11	1	3	200	291	1	500	0.05	0.167009	0	0	0	
11	1	3	45	292	1	600	0.75	0.805344	0	0	0	
11	1	3	1	293	1	400	0.25	0.22359	0	0	0	
11	1	3	127	294	1	400	0.99	0.986211	0	0	0	
11	1	3	319	295	1	600	0.05	0.0608211	0	0	0	
11	1	3	295	296	1	200	0.6	0.690248	0	0	0	
11	1	3	151	297	1	200	0.6	0.55173	0	0	0	
11	1	3	88	298	1	500	0.1	0.306324	0	0	0	
11	1	3	328	299	1	400	0.75	0.625476	0	0	0	
11	1	3	50	300	1	500	0.95	0.616847	0	0	0	
11	1	3	13	301	1	200	0.9	0.791505	0	0	0	
11	1	3	76	302	1	600	0.05	0.107655	0	0	0	
11	1	3	142	303	1	300	0.99	0.0126254	0	0	0	
11	1	3	188	304	1	200	0.01	0.00261213	0	0	0	
11	1	3	203	305	1	400	0.9	0.892036	0	0	0	
11	1	3	206	306	1	200	0.5	0.597099	0	0	0	
11	1	3	155	307	1	500	0.25	0.448602	0	0	0	
11	1	3	237	308	1	400	0.99	0.989975	0	0	0	
11	1	3	300	309	1	600	0.01	0.0134569	0	0	0	
11	1	3	199	310	1	400	0.5	0.5	0	0	0	
11	1	3	25	311	1	600	0.95	0.901956	0	0	0	
11	1	3	211	312	1	600	0.25	0.415236	0	0	0	
11	1	3	281	313	1	500	0.05	0.119786	0	0	0	
11	1	3	30	314	1	500	0.01	0.00780454	0	0	0	
11	1	3	116	315	1	600	0.4	0.5	0	0	0	
11	1	3	86	316	1	500	0.99	0.988653	0	0	0	
11	1	3	101	317	1	300	0.9	0.859776	0	0	0	
11	1	3	177	318	1	500	0.6	0.540411	0	0	0	
11	1	3	235	319	1	400	0.75	0.750673	0	0	0	
11	1	3	266	320	1	300	0.5	0.5	0	0	0	
11	1	3	39	321	1	500	0.5	0.466754	0	0	0	
11	1	3	3	322	1	300	0.01	0.00985231	0	0	0	
11	1	3	309	323	1	400	0.9	0.907604	0	0	0	
11	1	3	70	324	1	300	0.4	0.438938	0	0	0	
11	1	3	150	325	1	500	0.1	0.289358	0	0	0	
11	1	3	108	326	1	500	0.01	0.0136736	0	0	0	
11	1	3	112	327	1	400	0.5	0.5	0	0	0	
11	1	3	131	328	1	500	0.25	0.406085	0	0	0	
11	1	3	65	329	1	300	0.05	0.057128	0	0	0	
11	1	3	158	330	1	300	0.01	0.00901197	0	0	0	
11	1	4	20	331	2	0	0.1	0	200	100	130	
11	1	4	124	332	2	0	0.5	0	100	0	30	
11	1	4	11	333	2	0	0.75	0	150	50	80	
11	1	4	23	334	2	0	0.75	0	800	0	624	
11	1	4	76	335	2	0	0.4	0	150	0	45	
11	1	4	71	336	2	0	0.05	0	25	0	7.5	
11	1	4	28	337	2	0	0.99	0	75	0	67.5	
11	1	4	109	338	2	0	0.5	0	200	0	148	
11	1	4	144	339	2	0	0.4	0	150	50	104	
11	1	4	29	340	2	0	0.95	0	150	100	137	
11	1	4	62	341	2	0	0.4	0	25	0	13.5	
11	1	4	58	342	2	0	0.6	0	800	0	592	
11	1	4	97	343	2	0	0.9	0	150	0	117	
11	1	4	102	344	2	0	0.75	0	50	25	43.5	
11	1	4	34	345	2	0	0.25	0	25	0	7.5	
11	1	4	142	346	2	0	0.9	0	150	100	137	
11	1	4	4	347	2	0	0.99	0	200	100	190	
11	1	4	165	348	2	0	0.95	0	75	0	70.5	
11	1	4	63	349	2	0	0.25	0	150	0	33	
11	1	4	159	350	2	0	0.1	0	25	0	4.5	
11	1	4	73	351	2	0	0.99	0	75	50	69.5	
11	1	4	106	352	2	0	0.6	0	200	100	158	
11	1	4	17	353	2	0	0.5	0	150	50	100	
11	1	4	108	354	2	0	0.5	0	75	50	66.5	
11	1	4	96	355	2	0	0.75	0	200	100	170	
11	1	4	26	356	2	0	0.6	0	200	150	177	
11	1	4	47	357	2	0	0.1	0	75	0	16.5	
11	1	4	84	358	2	0	0.25	0	100	0	30	
11	1	4	86	359	2	0	0.75	0	200	0	172	
11	1	4	92	360	2	0	0.25	0	400	0	88	
11	1	4	74	361	2	0	0.75	0	150	0	117	
11	1	4	57	362	2	0	0.75	0	400	0	312	
11	1	4	25	363	2	0	0.01	0	150	50	52	
11	1	4	14	364	2	0	0.4	0	200	150	173	
11	1	4	118	365	2	0	0.5	0	400	0	104	
11	1	4	40	366	2	0	0.9	0	100	50	87	
11	1	4	91	367	2	0	0.4	0	400	0	184	
11	1	4	136	368	2	0	0.75	0	100	50	79	
11	1	4	66	369	2	0	0.9	0	200	0	188	
11	1	4	43	370	2	0	0.01	0	75	0	1.5	
11	1	4	158	371	2	0	0.9	0	200	150	187	
11	1	4	21	372	2	0	0.01	0	200	0	4	
11	1	4	161	373	2	0	0.25	0	75	0	16.5	
11	1	4	27	374	2	0	0.75	0	75	50	67.5	
11	1	4	122	375	2	0	0.95	0	800	0	784	
11	1	4	18	376	2	0	0.4	0	100	0	50	
11	1	4	53	377	2	0	0.01	0	800	0	16	
11	1	4	1	378	2	0	0.95	0	200	100	174	
11	1	4	147	379	2	0	0.01	0	150	0	15	
11	1	4	139	380	2	0	0.99	0	150	0	141	
11	1	4	19	381	2	0	0.9	0	75	50	67.5	
11	1	4	37	382	2	0	0.99	0	150	50	148	
11	1	4	7	383	2	0	0.5	0	200	150	171	
11	1	4	107	384	2	0	0.5	0	200	100	146	
11	1	4	78	385	2	0	0.6	0	50	25	36.5	
11	1	5	128	386	2	0	0.05	0	150	0	39	
11	1	5	140	387	2	0	0.9	0	100	0	90	
11	1	5	54	388	2	0	0.01	0	100	50	55	
11	1	5	2	389	2	0	0.05	0	800	0	16	
11	1	5	120	390	2	0	0.5	0	25	0	12.5	
11	1	5	103	391	2	0	0.4	0	100	50	63	
11	1	5	141	392	2	0	0.05	0	150	100	105	
11	1	5	152	393	2	0	0.75	0	100	0	78	
11	1	5	9	394	2	0	0.95	0	50	25	45.5	
11	1	5	132	395	2	0	0.05	0	200	100	122	
11	1	5	10	396	2	0	0.4	0	50	0	23	
11	1	5	59	397	2	0	0.25	0	150	100	113	
11	1	5	69	398	2	0	0.6	0	400	0	200	
11	1	5	151	399	2	0	0.6	0	150	50	100	
11	1	5	42	400	2	0	0.1	0	100	0	22	
11	1	5	45	401	2	0	0.95	0	400	0	376	
11	1	5	41	402	2	0	0.01	0	100	0	10	
11	1	5	77	403	2	0	0.99	0	200	150	193	
11	1	5	70	404	2	0	0.4	0	75	0	52.5	
11	1	5	157	405	2	0	0.99	0	50	25	45.5	
11	1	5	123	406	2	0	0.4	0	150	100	125	
11	1	5	156	407	2	0	0.75	0	25	0	17.5	
11	1	5	154	408	2	0	0.05	0	50	0	5	
11	1	5	60	409	2	0	0.75	0	75	0	40.5	
11	1	5	22	410	2	0	0.6	0	200	0	108	
11	1	5	15	411	2	0	0.05	0	100	50	65	
11	1	5	83	412	2	0	0.25	0	50	0	15	
11	1	5	88	413	2	0	0.5	0	50	25	37.5	
11	1	5	32	414	2	0	0.5	0	100	50	75	
11	1	5	51	415	2	0	0.6	0	50	0	25	
11	1	5	146	416	2	0	0.4	0	200	100	146	
11	1	5	55	417	2	0	0.25	0	150	50	80	
11	1	5	150	418	2	0	0.05	0	75	50	55.5	
11	1	5	56	419	2	0	0.01	0	200	100	102	
11	1	5	80	420	2	0	0.75	0	150	100	127	
11	1	5	121	421	2	0	0.1	0	75	50	62.5	
11	1	5	94	422	2	0	0.6	0	25	0	13.5	
11	1	5	100	423	2	0	0.95	0	25	0	4.5	
11	1	5	129	424	2	0	0.4	0	200	0	108	
11	1	5	38	425	2	0	0.1	0	150	100	125	
11	1	5	24	426	2	0	0.99	0	800	0	784	
11	1	5	134	427	2	0	0.05	0	200	0	20	
11	1	5	35	428	2	0	0.99	0	100	50	99	
11	1	5	137	429	2	0	0.05	0	150	50	76	
11	1	5	163	430	2	0	0.9	0	50	0	49	
11	1	5	68	431	2	0	0.05	0	75	0	19.5	
11	1	5	95	432	2	0	0.25	0	800	0	48	
11	1	5	93	433	2	0	0.01	0	25	0	6.5	
11	1	5	145	434	2	0	0.95	0	150	50	140	
11	1	5	101	435	2	0	0.95	0	100	0	90	
11	1	5	36	436	2	0	0.05	0	100	0	10	
11	1	5	127	437	2	0	0.1	0	400	0	24	
11	1	5	39	438	2	0	0.01	0	400	0	8	
11	1	5	13	439	2	0	0.75	0	50	0	33	
11	1	5	30	440	2	0	0.5	0	75	0	25.5	
11	1	6	44	441	2	0	0.9	0	800	0	784	
11	1	6	79	442	2	0	0.95	0	150	0	147	
11	1	6	117	443	2	0	0.25	0	50	25	33.5	
11	1	6	113	444	2	0	0.01	0	50	0	13	
11	1	6	65	445	2	0	0.75	0	200	150	183	
11	1	6	16	446	2	0	0.6	0	150	100	115	
11	1	6	153	447	2	0	0.95	0	200	0	188	
11	1	6	81	448	2	0	0.99	0	50	0	47	
11	1	6	72	449	2	0	0.01	0	50	25	31.5	
11	1	6	148	450	2	0	0.9	0	150	50	144	
11	1	6	61	451	2	0	0.01	0	75	50	56.5	
11	1	6	98	452	2	0	0.25	0	200	100	130	
11	1	6	125	453	2	0	0.4	0	50	25	42.5	
11	1	6	114	454	2	0	0.99	0	25	0	24.5	
11	1	6	46	455	2	0	0.1	0	150	50	76	
11	1	6	133	456	2	0	0.1	0	200	150	163	
11	1	6	164	457	2	0	0.1	0	100	50	63	
11	1	6	138	458	2	0	0.5	0	50	0	23	
11	1	6	50	459	2	0	0.4	0	75	50	62.5	
11	1	6	31	460	2	0	0.99	0	400	0	392	
11	1	6	160	461	2	0	0.9	0	75	0	70.5	
11	1	6	104	462	2	0	0.99	0	200	0	188	
11	1	6	87	463	2	0	0.99	0	100	0	94	
11	1	6	85	464	2	0	0.25	0	200	150	173	
11	1	6	119	465	2	0	0.05	0	400	0	24	
11	1	6	105	466	2	0	0.01	0	200	150	165	
11	1	6	33	467	2	0	0.5	0	800	0	176	
11	1	6	49	468	2	0	0.5	0	150	100	125	
11	1	6	111	469	2	0	0.1	0	50	0	15	
11	1	6	52	470	2	0	0.25	0	200	0	52	
11	1	6	110	471	2	0	0.95	0	100	50	95	
11	1	6	112	472	2	0	0.25	0	75	50	62.5	
11	1	6	12	473	2	0	0.95	0	200	150	195	
