Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
3	1	1	248	42	1	400	0.5	0.515476	0	0	0	
3	1	1	84	43	1	500	0.5	0.570854	0	0	0	
3	1	1	198	44	1	400	0.6	0.60092	0	0	0	
3	1	1	175	45	1	600	0.05	0.0856951	0	0	0	
3	1	1	244	46	1	500	0.4	0.568726	0	0	0	
3	1	1	119	47	1	500	0.05	0.00707035	0	0	0	
3	1	1	180	48	1	600	0.1	0.0737225	0	0	0	
3	1	1	101	49	1	200	0.95	0.987609	0	0	0	
3	1	1	184	50	1	500	0.25	0.110737	0	0	0	
3	1	1	7	51	1	300	0.05	0.00493412	0	0	0	
3	1	1	56	52	1	200	0.01	0.00124105	0	0	0	
3	1	1	250	53	1	600	0.5	0.583711	0	0	0	
3	1	1	176	54	1	200	0.1	0.0314535	0	0	0	
3	1	1	139	55	1	500	0.5	0.605626	0	0	0	
3	1	1	232	56	1	300	0.1	0.0813077	0	0	0	
3	1	1	258	57	1	400	0.75	0.881381	0	0	0	
3	1	1	178	58	1	400	0.1	0.022223	0	0	0	
3	1	1	32	59	1	300	0.6	0.631053	0	0	0	
3	1	1	159	60	1	500	0.95	0.985141	0	0	0	
3	1	1	141	61	1	200	0.6	0.643702	0	0	0	
3	1	1	126	62	1	200	0.25	0.0504451	0	0	0	
3	1	1	224	63	1	500	0.01	0.00307653	0	0	0	
3	1	1	164	64	1	500	0.99	0.999931	0	0	0	
3	1	1	182	65	1	300	0.25	0.149658	0	0	0	
3	1	1	191	66	1	200	0.5	0.246655	0	0	0	
3	1	1	20	67	1	600	0.25	0.248097	0	0	0	
3	1	1	199	68	1	500	0.6	0.63912	0	0	0	
3	1	1	276	69	1	200	0.01	0.00117913	0	0	0	
3	1	1	58	70	1	400	0.01	0.00688017	0	0	0	
3	1	1	196	71	1	200	0.6	0.596002	0	0	0	
3	1	1	263	72	1	400	0.9	0.547944	0	0	0	
3	1	1	168	73	1	400	0.01	0.00998057	0	0	0	
3	1	1	204	74	1	500	0.75	0.8171	0	0	0	
3	1	1	88	75	1	400	0.6	0.569996	0	0	0	
3	1	1	260	76	1	600	0.75	0.687462	0	0	0	
3	1	1	265	77	1	600	0.9	0.797834	0	0	0	
3	1	1	60	78	1	600	0.01	0.0135277	0	0	0	
3	1	1	38	79	1	400	0.75	0.762809	0	0	0	
3	1	1	321	80	1	200	0.95	0.968737	0	0	0	
3	1	1	189	81	1	500	0.4	0.391012	0	0	0	
3	1	1	23	82	1	400	0.4	0.43046	0	0	0	
3	1	1	195	83	1	600	0.5	0.549381	0	0	0	
3	1	1	225	84	1	600	0.01	0.00270943	0	0	0	
3	1	1	261	85	1	200	0.9	0.991545	0	0	0	
3	1	1	273	86	1	400	0.99	0.99323	0	0	0	
3	1	1	64	87	1	500	0.05	0.0266635	0	0	0	
3	1	1	135	88	1	600	0.4	0.581712	0	0	0	
3	1	1	174	89	1	500	0.05	0.224785	0	0	0	
3	1	1	236	90	1	200	0.25	0.174851	0	0	0	
3	1	1	132	91	1	300	0.4	0.458063	0	0	0	
3	1	1	219	92	1	500	0.99	0.985782	0	0	0	
3	1	1	145	93	1	600	0.6	0.925088	0	0	0	
3	1	1	200	94	1	600	0.6	0.557674	0	0	0	
3	1	1	103	95	1	400	0.95	0.976547	0	0	0	
3	1	1	279	96	1	500	0.01	0.011564	0	0	0	
3	1	1	299	97	1	500	0.4	0.562924	0	0	0	
3	1	1	121	98	1	200	0.1	0.0165308	0	0	0	
3	1	1	300	99	1	600	0.4	0.559191	0	0	0	
3	1	1	42	100	1	300	0.9	0.878958	0	0	0	
3	1	1	228	101	1	400	0.05	0.0290651	0	0	0	
3	1	1	19	102	1	500	0.25	0.442968	0	0	0	
3	1	1	76	103	1	200	0.4	0.5	0	0	0	
3	1	1	148	104	1	400	0.75	0.641699	0	0	0	
3	1	1	298	105	1	400	0.4	0.611345	0	0	0	
3	1	1	160	106	1	600	0.95	0.915459	0	0	0	
3	1	1	223	107	1	400	0.01	0.000935872	0	0	0	
3	1	1	113	108	1	400	0.01	0.00170102	0	0	0	
3	1	1	185	109	1	600	0.25	0.387885	0	0	0	
3	1	1	79	110	1	500	0.4	0.45697	0	0	0	
3	1	2	177	111	1	500	0.6	0.583914	0	0	0	
3	1	2	278	112	1	200	0.75	0.864818	0	0	0	
3	1	2	110	113	1	600	0.6	0.740571	0	0	0	
3	1	2	188	114	1	500	0.9	0.589514	0	0	0	
3	1	2	238	115	1	600	0.99	0.976366	0	0	0	
3	1	2	80	116	1	600	0.75	0.728241	0	0	0	
3	1	2	209	117	1	300	0.75	0.778117	0	0	0	
3	1	2	105	118	1	300	0.1	0.0943418	0	0	0	
3	1	2	328	119	1	400	0.6	0.714636	0	0	0	
3	1	2	291	120	1	600	0.1	0.0699454	0	0	0	
3	1	2	81	121	1	300	0.5	0.509261	0	0	0	
3	1	2	123	122	1	200	0.4	0.568302	0	0	0	
3	1	2	262	123	1	600	0.05	0.0420329	0	0	0	
3	1	2	86	124	1	500	0.99	0.989988	0	0	0	
3	1	2	50	125	1	300	0.99	0.997463	0	0	0	
3	1	2	272	126	1	200	0.6	0.740961	0	0	0	
3	1	2	268	127	1	300	0.5	0.481437	0	0	0	
3	1	2	193	128	1	400	0.25	0.201706	0	0	0	
3	1	2	26	129	1	400	0.99	0.99622	0	0	0	
3	1	2	271	130	1	600	0.01	0.00427511	0	0	0	
3	1	2	255	131	1	500	0.4	0.388124	0	0	0	
3	1	2	137	132	1	500	0.5	0.595463	0	0	0	
3	1	2	239	133	1	500	0.99	0.991112	0	0	0	
3	1	2	293	134	1	200	0.99	0.99806	0	0	0	
3	1	2	91	135	1	300	0.25	0.469956	0	0	0	
3	1	2	216	136	1	500	0.01	0.00392129	0	0	0	
3	1	2	305	137	1	600	0.1	0.0395207	0	0	0	
3	1	2	173	138	1	600	0.01	0.0101177	0	0	0	
3	1	2	122	139	1	500	0.9	0.711164	0	0	0	
3	1	2	120	140	1	200	0.05	0.0315198	0	0	0	
3	1	2	149	141	1	200	0.75	0.884163	0	0	0	
3	1	2	269	142	1	600	0.95	0.951359	0	0	0	
3	1	2	127	143	1	500	0.05	0.0602992	0	0	0	
3	1	2	302	144	1	300	0.1	0.0680303	0	0	0	
3	1	2	220	145	1	300	0.75	0.832221	0	0	0	
3	1	2	15	146	1	400	0.1	0.102135	0	0	0	
3	1	2	25	147	1	300	0.25	0.142829	0	0	0	
3	1	2	98	148	1	200	0.4	0.593906	0	0	0	
3	1	2	63	149	1	400	0.5	0.518461	0	0	0	
3	1	2	327	150	1	200	0.9	0.934194	0	0	0	
3	1	2	94	151	1	500	0.95	0.88902	0	0	0	
3	1	2	214	152	1	300	0.95	0.927109	0	0	0	
3	1	2	329	153	1	500	0.4	0.444418	0	0	0	
3	1	2	242	154	1	300	0.95	0.97756	0	0	0	
3	1	2	314	155	1	200	0.9	0.924402	0	0	0	
3	1	2	82	156	1	200	0.25	0.191397	0	0	0	
3	1	2	292	157	1	400	0.6	0.784574	0	0	0	
3	1	2	133	158	1	300	0.01	0.00264309	0	0	0	
3	1	2	241	159	1	200	0.9	0.918086	0	0	0	
3	1	2	29	160	1	200	0.75	0.861249	0	0	0	
3	1	2	18	161	1	600	0.9	0.877467	0	0	0	
3	1	2	57	162	1	200	0.1	0.0812988	0	0	0	
3	1	2	194	163	1	200	0.99	0.989064	0	0	0	
3	1	2	154	164	1	600	0.01	0.00592926	0	0	0	
3	1	2	55	165	1	200	0.01	0.0128643	0	0	0	
3	1	2	31	166	1	300	0.6	0.527338	0	0	0	
3	1	2	190	167	1	200	0.1	0.0767123	0	0	0	
3	1	2	282	168	1	500	0.9	0.701938	0	0	0	
3	1	2	243	169	1	200	0.05	0.0113915	0	0	0	
3	1	2	62	170	1	300	0.6	0.667316	0	0	0	
3	1	2	100	171	1	300	0.95	0.964049	0	0	0	
3	1	2	97	172	1	400	0.99	0.983677	0	0	0	
3	1	2	46	173	1	600	0.9	0.935632	0	0	0	
3	1	2	70	174	1	400	0.05	0.0548635	0	0	0	
3	1	2	111	175	1	500	0.25	0.295355	0	0	0	
3	1	2	89	176	1	500	0.1	0.0737314	0	0	0	
3	1	2	69	177	1	300	0.05	0.0392465	0	0	0	
3	1	2	93	178	1	600	0.25	0.396236	0	0	0	
3	1	2	53	179	1	200	0.1	0.107752	0	0	0	
3	1	2	40	180	1	300	0.75	0.659063	0	0	0	
3	1	2	106	181	1	500	0.6	0.659019	0	0	0	
3	1	2	301	182	1	600	0.95	0.944539	0	0	0	
3	1	2	310	183	1	300	0.75	0.84568	0	0	0	
3	1	2	201	184	1	400	0.9	0.874101	0	0	0	
3	1	2	45	185	1	300	0.4	0.408553	0	0	0	
3	1	2	4	186	1	600	0.1	0.0753457	0	0	0	
3	1	2	22	187	1	300	0.75	0.565237	0	0	0	
3	1	2	275	188	1	200	0.05	0.0637623	0	0	0	
3	1	2	303	189	1	500	0.95	0.889338	0	0	0	
3	1	2	140	190	1	400	0.6	0.563941	0	0	0	
3	1	2	112	191	1	600	0.4	0.496532	0	0	0	
3	1	2	104	192	1	200	0.1	0.077504	0	0	0	
3	1	2	256	193	1	200	0.25	0.22214	0	0	0	
3	1	2	28	194	1	200	0.05	0.085673	0	0	0	
3	1	2	222	195	1	300	0.9	0.954363	0	0	0	
3	1	2	65	196	1	400	0.1	0.0833333	0	0	0	
3	1	2	44	197	1	500	0.05	0.0397772	0	0	0	
3	1	2	296	198	1	500	0.25	0.222118	0	0	0	
3	1	2	230	199	1	200	0.5	0.563733	0	0	0	
3	1	2	317	200	1	300	0.99	0.982023	0	0	0	
3	1	2	77	201	1	400	0.9	0.901881	0	0	0	
3	1	2	211	202	1	300	0.6	0.73767	0	0	0	
3	1	2	187	203	1	200	0.9	0.904057	0	0	0	
3	1	2	3	204	1	500	0.6	0.705534	0	0	0	
3	1	2	170	205	1	300	0.95	0.911585	0	0	0	
3	1	2	249	206	1	600	0.25	0.295125	0	0	0	
3	1	2	257	207	1	300	0.6	0.461809	0	0	0	
3	1	2	167	208	1	400	0.6	0.627656	0	0	0	
3	1	2	325	209	1	400	0.1	0.0654783	0	0	0	
3	1	2	52	210	1	600	0.05	0.0338197	0	0	0	
3	1	2	54	211	1	600	0.75	0.812142	0	0	0	
3	1	2	246	212	1	200	0.99	0.987644	0	0	0	
3	1	2	1	213	1	300	0.99	0.989281	0	0	0	
3	1	2	39	214	1	200	0.05	0.0546026	0	0	0	
3	1	2	165	215	1	500	0.6	0.740881	0	0	0	
3	1	2	288	216	1	500	0.1	0.400336	0	0	0	
3	1	2	252	217	1	300	0.1	0.14378	0	0	0	
3	1	2	90	218	1	400	0.95	0.0602373	0	0	0	
3	1	2	237	219	1	200	0.95	0.981258	0	0	0	
3	1	2	313	220	1	400	0.4	0.450181	0	0	0	
3	1	3	309	221	1	300	0.1	0.0677296	0	0	0	
3	1	3	146	222	1	400	0.01	0.0578003	0	0	0	
3	1	3	35	223	1	600	0.99	0.980705	0	0	0	
3	1	3	319	224	1	400	0.4	0.510394	0	0	0	
3	1	3	330	225	1	400	0.25	0.346797	0	0	0	
3	1	3	315	226	1	600	0.4	0.5	0	0	0	
3	1	3	92	227	1	500	0.9	0.74261	0	0	0	
3	1	3	12	228	1	600	0.95	0.945411	0	0	0	
3	1	3	308	229	1	400	0.99	0.990196	0	0	0	
3	1	3	235	230	1	200	0.25	0.249004	0	0	0	
3	1	3	247	231	1	200	0.5	0.474887	0	0	0	
3	1	3	21	232	1	400	0.1	0.104581	0	0	0	
3	1	3	285	233	1	300	0.9	0.926605	0	0	0	
3	1	3	274	234	1	200	0.6	0.546121	0	0	0	
3	1	3	107	235	1	600	0.95	0.892695	0	0	0	
3	1	3	251	236	1	300	0.99	0.984876	0	0	0	
3	1	3	27	237	1	400	0.95	0.897865	0	0	0	
3	1	3	183	238	1	400	0.5	0.541407	0	0	0	
3	1	3	163	239	1	200	0.5	0.5	0	0	0	
3	1	3	115	240	1	200	0.99	0.968834	0	0	0	
3	1	3	24	241	1	600	0.6	0.541946	0	0	0	
3	1	3	304	242	1	300	0.5	0.541632	0	0	0	
3	1	3	109	243	1	500	0.25	0.207115	0	0	0	
3	1	3	326	244	1	400	0.25	0.201423	0	0	0	
3	1	3	72	245	1	200	0.75	0.594525	0	0	0	
3	1	3	59	246	1	200	0.99	0.999161	0	0	0	
3	1	3	125	247	1	600	0.5	0.526166	0	0	0	
3	1	3	5	248	1	400	0.05	0.0320771	0	0	0	
3	1	3	99	249	1	300	0.1	0.0506795	0	0	0	
3	1	3	226	250	1	600	0.05	0.0330147	0	0	0	
3	1	3	311	251	1	500	0.75	0.107292	0	0	0	
3	1	3	215	252	1	500	0.95	0.922465	0	0	0	
3	1	3	229	253	1	300	0.25	0.161635	0	0	0	
3	1	3	287	254	1	300	0.5	0.392233	0	0	0	
3	1	3	37	255	1	600	0.99	0.979621	0	0	0	
3	1	3	13	256	1	600	0.1	0.10811	0	0	0	
3	1	3	17	257	1	600	0.4	0.3049	0	0	0	
3	1	3	131	258	1	400	0.9	0.269203	0	0	0	
3	1	3	138	259	1	400	0.05	0.0679419	0	0	0	
3	1	3	41	260	1	300	0.99	0.980488	0	0	0	
3	1	3	324	261	1	500	0.75	0.753345	0	0	0	
3	1	3	47	262	1	500	0.95	0.915893	0	0	0	
3	1	3	134	263	1	500	0.99	0.986884	0	0	0	
3	1	3	212	264	1	300	0.4	0.477231	0	0	0	
3	1	3	206	265	1	500	0.75	0.672535	0	0	0	
3	1	3	181	266	1	300	0.5	0.468014	0	0	0	
3	1	3	253	267	1	300	0.25	0.364896	0	0	0	
3	1	3	277	268	1	400	0.4	0.524671	0	0	0	
3	1	3	316	269	1	200	0.4	0.52996	0	0	0	
3	1	3	36	270	1	500	0.5	0.54778	0	0	0	
3	1	3	320	271	1	400	0.25	0.321255	0	0	0	
3	1	3	231	272	1	300	0.01	0.00327113	0	0	0	
3	1	3	161	273	1	500	0.5	0.53253	0	0	0	
3	1	3	280	274	1	500	0.9	0.854362	0	0	0	
3	1	3	221	275	1	600	0.99	0.994327	0	0	0	
3	1	3	87	276	1	200	0.6	0.524374	0	0	0	
3	1	3	11	277	1	600	0.4	0.353162	0	0	0	
3	1	3	264	278	1	300	0.05	0.0453898	0	0	0	
3	1	3	6	279	1	400	0.4	0.410305	0	0	0	
3	1	3	197	280	1	300	0.05	0.00354977	0	0	0	
3	1	3	102	281	1	600	0.9	0.887728	0	0	0	
3	1	3	218	282	1	300	0.9	0.918741	0	0	0	
3	1	3	155	283	1	200	0.95	0.0313429	0	0	0	
3	1	3	283	284	1	600	0.1	0.102272	0	0	0	
3	1	3	294	285	1	200	0.01	0.0131252	0	0	0	
3	1	3	14	286	1	500	0.6	0.591212	0	0	0	
3	1	3	227	287	1	500	0.1	0.0353367	0	0	0	
3	1	3	75	288	1	400	0.75	0.754985	0	0	0	
3	1	3	286	289	1	400	0.99	0.962589	0	0	0	
3	1	3	147	290	1	600	0.75	0.857555	0	0	0	
3	1	3	34	291	1	200	0.99	0.973323	0	0	0	
3	1	3	270	292	1	200	0.5	0.533131	0	0	0	
3	1	3	202	293	1	600	0.6	0.537877	0	0	0	
3	1	3	318	294	1	200	0.75	0.451114	0	0	0	
3	1	3	297	295	1	600	0.9	0.808807	0	0	0	
3	1	3	290	296	1	500	0.01	0.0197108	0	0	0	
3	1	3	312	297	1	300	0.4	0.0510908	0	0	0	
3	1	3	61	298	1	600	0.99	0.985384	0	0	0	
3	1	3	49	299	1	400	0.5	0.509257	0	0	0	
3	1	3	33	300	1	600	0.5	0.586245	0	0	0	
3	1	3	245	301	1	300	0.01	0.00245291	0	0	0	
3	1	3	66	302	1	500	0.95	0.0446866	0	0	0	
3	1	3	16	303	1	200	0.75	0.748453	0	0	0	
3	1	3	116	304	1	400	0.5	0.601464	0	0	0	
3	1	3	152	305	1	300	0.01	0.00153738	0	0	0	
3	1	3	233	306	1	600	0.05	0.0459338	0	0	0	
3	1	3	284	307	1	500	0.9	0.904628	0	0	0	
3	1	3	129	308	1	200	0.4	0.491751	0	0	0	
3	1	3	136	309	1	600	0.05	0.0818207	0	0	0	
3	1	3	162	310	1	300	0.9	0.881315	0	0	0	
3	1	3	208	311	1	300	0.4	0.637559	0	0	0	
3	1	3	307	312	1	200	0.95	0.97825	0	0	0	
3	1	3	151	313	1	300	0.4	0.773765	0	0	0	
3	1	3	254	314	1	400	0.01	0.00597348	0	0	0	
3	1	3	322	315	1	600	0.01	0.00663249	0	0	0	
3	1	3	295	316	1	500	0.5	0.526475	0	0	0	
3	1	3	142	317	1	300	0.75	0.549531	0	0	0	
3	1	3	143	318	1	300	0.01	0.0122583	0	0	0	
3	1	3	68	319	1	600	0.95	0.0827937	0	0	0	
3	1	3	10	320	1	300	0.99	0.979148	0	0	0	
3	1	3	95	321	1	500	0.99	0.994504	0	0	0	
3	1	3	51	322	1	200	0.5	0.464268	0	0	0	
3	1	3	217	323	1	200	0.01	0.00265193	0	0	0	
3	1	3	281	324	1	500	0.75	0.597882	0	0	0	
3	1	3	144	325	1	600	0.99	0.955216	0	0	0	
3	1	3	124	326	1	400	0.1	0.123798	0	0	0	
3	1	3	67	327	1	300	0.6	0.555272	0	0	0	
3	1	3	48	328	1	600	0.6	0.643172	0	0	0	
3	1	3	266	329	1	300	0.25	0.141065	0	0	0	
3	1	3	78	330	1	400	0.75	0.522256	0	0	0	
3	1	4	33	331	2	0	0.25	0	75	0	7.5	
3	1	4	12	332	2	0	0.1	0	200	100	106	
3	1	4	49	333	2	0	0.4	0	150	0	9	
3	1	4	68	334	2	0	0.9	0	75	50	50.5	
3	1	4	122	335	2	0	0.75	0	200	150	153	
3	1	4	129	336	2	0	0.6	0	200	150	155	
3	1	4	87	337	2	0	0.5	0	150	0	15	
3	1	4	10	338	2	0	0.25	0	200	150	151	
3	1	4	35	339	2	0	0.95	0	400	0	216	
3	1	4	73	340	2	0	0.6	0	50	0	29	
3	1	4	66	341	2	0	0.1	0	100	50	51	
3	1	4	37	342	2	0	0.9	0	100	0	30	
3	1	4	54	343	2	0	0.05	0	400	0	24	
3	1	4	149	344	2	0	0.99	0	150	50	100	
3	1	4	117	345	2	0	0.95	0	200	150	155	
3	1	4	18	346	2	0	0.01	0	100	50	53	
3	1	4	83	347	2	0	0.01	0	200	150	163	
3	1	4	115	348	2	0	0.1	0	150	100	105	
3	1	4	89	349	2	0	0.05	0	100	50	55	
3	1	4	25	350	2	0	0.99	0	50	25	39.5	
3	1	4	141	351	2	0	0.9	0	75	0	22.5	
3	1	4	79	352	2	0	0.6	0	400	0	104	
3	1	4	133	353	2	0	0.99	0	50	0	27	
3	1	4	76	354	2	0	0.95	0	150	50	56	
3	1	4	163	355	2	0	0.9	0	25	0	7.5	
3	1	4	21	356	2	0	0.75	0	50	0	15	
3	1	4	24	357	2	0	0.05	0	200	100	106	
3	1	4	63	358	2	0	0.4	0	100	50	65	
3	1	4	109	359	2	0	0.5	0	100	50	63	
3	1	4	128	360	2	0	0.1	0	150	50	52	
3	1	4	74	361	2	0	0.6	0	200	100	106	
3	1	4	47	362	2	0	0.75	0	400	0	40	
3	1	4	7	363	2	0	0.1	0	800	0	48	
3	1	4	148	364	2	0	0.6	0	50	25	26.5	
3	1	4	102	365	2	0	0.75	0	150	100	115	
3	1	4	126	366	2	0	0.01	0	150	100	105	
3	1	4	67	367	2	0	0.01	0	200	100	110	
3	1	4	31	368	2	0	0.05	0	150	100	115	
3	1	4	110	369	2	0	0.6	0	25	0	6.5	
3	1	4	125	370	2	0	0.05	0	200	150	153	
3	1	4	75	371	2	0	0.99	0	200	0	108	
3	1	4	95	372	2	0	0.99	0	25	0	13.5	
3	1	4	39	373	2	0	0.25	0	25	0	6.5	
3	1	4	1	374	2	0	0.9	0	200	100	126	
3	1	4	4	375	2	0	0.95	0	50	0	15	
3	1	4	165	376	2	0	0.01	0	50	25	25.5	
3	1	4	136	377	2	0	0.6	0	100	0	26	
3	1	4	145	378	2	0	0.01	0	50	0	1	
3	1	4	164	379	2	0	0.75	0	800	0	176	
3	1	4	127	380	2	0	0.1	0	200	150	153	
3	1	4	81	381	2	0	0.75	0	200	100	110	
3	1	4	155	382	2	0	0.25	0	400	0	24	
3	1	4	131	383	2	0	0.5	0	150	100	115	
3	1	4	161	384	2	0	0.05	0	100	0	6	
3	1	4	57	385	2	0	0.1	0	100	0	22	
3	1	5	32	386	2	0	0.1	0	50	0	5	
3	1	5	50	387	2	0	0.25	0	150	0	33	
3	1	5	6	388	2	0	0.01	0	200	0	4	
3	1	5	96	389	2	0	0.6	0	200	0	12	
3	1	5	72	390	2	0	0.4	0	150	50	52	
3	1	5	108	391	2	0	0.75	0	75	0	16.5	
3	1	5	40	392	2	0	0.1	0	75	50	52.5	
3	1	5	84	393	2	0	0.5	0	50	25	25.5	
3	1	5	154	394	2	0	0.99	0	100	0	46	
3	1	5	8	395	2	0	0.01	0	800	0	16	
3	1	5	61	396	2	0	0.4	0	25	0	6.5	
3	1	5	69	397	2	0	0.4	0	50	25	26.5	
3	1	5	114	398	2	0	0.75	0	50	25	26.5	
3	1	5	138	399	2	0	0.95	0	75	0	22.5	
3	1	5	55	400	2	0	0.25	0	75	50	51.5	
3	1	5	144	401	2	0	0.95	0	50	25	31.5	
3	1	5	135	402	2	0	0.9	0	200	150	155	
3	1	5	146	403	2	0	0.95	0	100	50	63	
3	1	5	64	404	2	0	0.4	0	100	0	6	
3	1	5	160	405	2	0	0.99	0	75	50	55.5	
3	1	5	90	406	2	0	0.5	0	200	150	155	
3	1	5	20	407	2	0	0.05	0	150	0	9	
3	1	5	77	408	2	0	0.5	0	50	0	5	
3	1	5	116	409	2	0	0.75	0	100	50	53	
3	1	5	70	410	2	0	0.4	0	75	50	52.5	
3	1	5	106	411	2	0	0.75	0	25	0	6.5	
3	1	5	62	412	2	0	0.4	0	50	0	5	
3	1	5	5	413	2	0	0.01	0	150	0	9	
3	1	5	158	414	2	0	0.99	0	800	0	464	
3	1	5	143	415	2	0	0.95	0	800	0	208	
3	1	5	100	416	2	0	0.6	0	75	50	52.5	
3	1	5	85	417	2	0	0.5	0	75	50	53.5	
3	1	5	82	418	2	0	0.5	0	400	0	24	
3	1	5	27	419	2	0	0.05	0	150	50	56	
3	1	5	139	420	2	0	0.95	0	100	0	22	
3	1	5	53	421	2	0	0.25	0	800	0	80	
3	1	5	23	422	2	0	0.05	0	800	0	144	
3	1	5	59	423	2	0	0.25	0	200	100	110	
3	1	5	3	424	2	0	0.01	0	75	0	1.5	
3	1	5	36	425	2	0	0.1	0	200	0	12	
3	1	5	17	426	2	0	0.05	0	50	0	5	
3	1	5	93	427	2	0	0.6	0	75	0	10.5	
3	1	5	140	428	2	0	0.95	0	150	0	15	
3	1	5	58	429	2	0	0.25	0	150	100	105	
3	1	5	78	430	2	0	0.5	0	75	0	22.5	
3	1	5	111	431	2	0	0.75	0	200	0	12	
3	1	5	101	432	2	0	0.6	0	100	50	55	
3	1	5	153	433	2	0	0.99	0	75	0	13.5	
3	1	5	132	434	2	0	0.9	0	150	50	56	
3	1	5	51	435	2	0	0.25	0	200	0	12	
3	1	5	157	436	2	0	0.99	0	400	0	168	
3	1	5	98	437	2	0	0.6	0	800	0	176	
3	1	5	16	438	2	0	0.05	0	25	0	6.5	
3	1	5	56	439	2	0	0.25	0	100	50	55	
3	1	5	103	440	2	0	0.6	0	150	100	113	
3	1	6	48	441	2	0	0.1	0	75	0	7.5	
3	1	6	44	442	2	0	0.01	0	150	50	52	
3	1	6	65	443	2	0	0.25	0	100	0	10	
3	1	6	130	444	2	0	0.4	0	800	0	48	
3	1	6	120	445	2	0	0.9	0	50	0	5	
3	1	6	105	446	2	0	0.9	0	50	25	27.5	
3	1	6	80	447	2	0	0.5	0	150	50	52	
3	1	6	60	448	2	0	0.01	0	75	50	50.5	
3	1	6	142	449	2	0	0.1	0	150	0	3	
3	1	6	92	450	2	0	0.4	0	150	100	105	
3	1	6	41	451	2	0	0.4	0	200	0	12	
3	1	6	124	452	2	0	0.1	0	400	0	88	
3	1	6	22	453	2	0	0.25	0	50	25	25.5	
3	1	6	162	454	2	0	0.95	0	200	100	130	
3	1	6	150	455	2	0	0.75	0	150	50	52	
3	1	6	11	456	2	0	0.05	0	75	0	1.5	
3	1	6	15	457	2	0	0.5	0	800	0	80	
3	1	6	43	458	2	0	0.75	0	75	50	53.5	
3	1	6	26	459	2	0	0.5	0	200	100	106	
3	1	6	159	460	2	0	0.05	0	75	50	56.5	
3	1	6	123	461	2	0	0.95	0	200	0	36	
3	1	6	97	462	2	0	0.5	0	100	0	10	
3	1	6	152	463	2	0	0.9	0	150	100	105	
3	1	6	147	464	2	0	0.5	0	25	0	3.5	
3	1	6	121	465	2	0	0.99	0	150	100	107	
3	1	6	107	466	2	0	0.05	0	200	0	12	
3	1	6	29	467	2	0	0.05	0	50	25	26.5	
3	1	6	71	468	2	0	0.4	0	75	0	7.5	
3	1	6	86	469	2	0	0.75	0	100	0	10	
3	1	6	42	470	2	0	0.9	0	800	0	208	
3	1	6	104	471	2	0	0.4	0	200	100	110	
3	1	6	112	472	2	0	0.25	0	50	0	5	
